PC 38:2 Isomer A	1	NA	NA	2068354	1127429	1195716	1328733	880376	1054713	942789	1740759	1276535	1161113	1241192	1758949	732477	1959693	792014	1323161	1131111	527918	1279382	956109	1650796	1352394	1372363	1458914	945295	1469469	1013542	440814	2601330	353266	1940912	1280174	470679	418600	418865	1727786	682741	1549454	718921	3724614	933398	1352642	1185243	1190268	1337384	925723	841005	1374868	929176	644189	2032741	866871	1710870	884617	1562444	1697638	928607	256470	1512717	811189	1699324	1874729	789064	976965	741192	796250	1421854	817271	1198241	lipid
PC 38:3 Isomer A	1	NA	NA	5287011	1894486	2836507	3438814	1960286	2312269	2112643	3400665	3089791	2121397	3440585	3868148	1579728	4287475	1769308	2875875	2967442	962566	2168816	1590789	3571524	1971318	2770354	3443682	2285388	1305134	2039538	726491	6425247	557985	4141414	1796147	723770	1052264	974546	4155496	1035760	2201643	911963	1458007	1509948	2421996	2223484	2124210	1542599	1247104	990217	2171900	2587124	1072991	4311293	1716572	3102173	2012561	2773131	3928960	1974204	540750	2270481	1268299	3233422	3057130	1678643	2119891	1541308	724922	2122609	1158799	1675357	lipid
PC 38:4 Isomer A	1	NA	NA	3299435	786582	1739802	2440846	1477188	1358580	1625828	1989745	2260635	1308531	2413039	1937837	1378309	3592609	1072342	1643969	1761931	781151	1662020	1193892	2655644	1047624	3017444	2952796	1101558	247945	1169537	333992	2976482	316316	1485870	601912	143155	276665	420667	1595377	764648	1737766	206024	1906906	379776	1681714	1569880	1662545	710959	282045	0	1300379	1240272	629659	2625828	816553	1970048	1163102	1522544	2133414	921482	168405	302653	761083	2332290	1891231	1309132	1916825	1549601	3243658	1737712	1291076	1443662	lipid
PC 38:4 Isomer C	1	NA	NA	2835148	2151560	1320191	3601841	2479387	1495761	2780130	2514330	3058885	1404405	2561405	1881842	2292997	3937646	1493155	1352926	1783259	1121836	1862508	1687880	1872053	2136011	4149745	4228157	1595265	1861920	3172212	1133984	2594278	770449	1784920	1413978	664852	886283	545866	1629374	1552412	3024185	1204348	5661114	2233310	3607666	3487822	2679940	1964698	239500	1130187	2821463	1229500	1353796	2064570	1445351	1386437	2343927	2645109	2467673	941686	338134	1256679	1235044	3327535	2988818	2478604	2386944	3207259	2412819	2468337	1715140	3117189	lipid
PC 38:5 Isomer A	1	NA	NA	9965815	5680962	6778725	13026591	8715266	6068087	8292203	7835855	10789674	7816867	11161423	7168348	8505575	10285580	5245629	5233840	7268743	4195899	8541937	7220540	8409162	7978554	12874086	13319290	7252716	6378651	7432405	2148602	14054486	1441244	5843027	3037486	1760215	2195758	1393310	5108330	3629756	7911187	3101275	20752847	5704847	8829590	7986260	9752162	8476020	4435421	4125642	10000846	5471595	5945329	8449613	5830703	6697264	8832380	10365383	9302728	3913140	1154114	6815763	5841629	13993641	7248567	9320359	8572768	10881686	6402519	8446847	6271339	9699234	lipid
PC 38:5 Isomer B	1	NA	NA	12219	9777	8840	18079	13028	9318	10549	11508	12223	9867	14867	9817	10922	12395	8155	7462	9635	8032	9988	9697	10906	10542	15344	16448	10143	7999	10804	7673	19817	4660	9872	6966	5220	7532	5333	7805	8549	10959	8344	23953	9392	12496	11779	12539	9983	7361	6026	13849	8005	7749	10822	9990	8309	10354	12199	11520	6864	4506	8857	6746	16175	9949	11671	11949	12043	10237	10357	9827	11863	lipid
PC 38:6 Isomer A	1	NA	NA	34709479	18075720	25841169	49562347	34875838	21912931	26151849	27042011	24117459	27385005	43323822	29233755	26651355	45717600	19373761	19537859	24550842	14631021	37588808	27022717	35156917	30893584	43079333	31200642	26226855	18893113	22711329	8669576	29292048	3646871	17300286	16255015	6648802	9008544	5266054	19673730	10213809	30276167	12205097	16999138	22118357	24210920	20591106	37795711	35381487	15590313	17374932	26411527	21666770	15320637	29845606	20487526	25240698	20221161	39580915	33005006	16880360	2728910	24597235	16054012	32956241	22688454	25780506	40100546	30937330	34298855	21404856	24814983	29392542	lipid
PC 38:6 Isomer B	1	NA	NA	34302	15060	21013	59201	34760	19809	26565	25967	22073	26470	47287	25510	27129	45017	20987	16627	22518	20592	34800	22935	30198	27943	42882	29828	24681	16754	17309	9286	33544	6496	16731	12509	6602	12007	10721	17958	12278	29941	12424	14555	18487	21863	20589	35977	36446	14477	16407	25997	18029	14789	27230	24641	24591	18528	42601	26177	17014	6232	21539	12859	36972	20074	22981	42726	32427	34541	20664	24273	21679	lipid
PC 38:6 Isomer C	1	NA	NA	3426003	842885	2535275	2761277	1051670	1851117	2313242	1518029	3327064	2560177	1913836	2042360	1680644	2770845	962924	1750760	2843586	1153707	1909904	1876868	3474596	1821674	1576439	2508428	1754897	881756	1439184	100844	3331830	366423	2214150	556893	246619	383296	412655	2117791	743898	1765644	322771	1117093	680157	1651513	1651633	1678934	1282466	630383	637843	1380264	1366907	1095040	2757611	840607	2109038	1655082	1783265	2294289	832996	239585	1053631	1268076	2191273	1573833	1350356	1360759	2357448	829484	1870304	674118	1081270	lipid
PC 39:6	1	NA	NA	4191358	1161234	2506872	3697720	2246971	1951592	4381265	2477027	7143022	1937651	3950824	2839162	3505649	4317168	2870002	1833171	3672994	1959569	1692772	2500334	2323384	5568969	5524747	2923547	4018231	1954381	2647427	538906	3777676	754635	1181267	560200	392861	479158	261716	1112476	1586876	3076374	737535	3713874	1917070	3725384	3661737	5450810	4403585	1925905	2335957	4943614	3743147	3425760	3402283	2990695	2476789	5629519	6019013	5376392	3040851	644003	3562634	2496299	9128194	3839428	4877759	3608211	6467162	1807049	5031959	2915037	5293189	lipid
PC 40:3	1	NA	NA	744124	246251	270350	293019	204136	315076	201179	439566	296123	348047	328596	353449	173292	677177	323998	326108	309392	110117	241936	163382	444063	333407	360965	473615	318211	167591	262886	51255	402586	60184	262439	133110	71102	62051	84734	276354	230341	243130	114301	670189	204475	334073	398624	310581	228108	136254	122276	277622	302308	171287	701074	261872	652037	238222	329773	538255	354485	66214	290520	208068	452659	615544	197517	265349	185376	167044	403566	321547	210564	lipid
PC 40:4 Isomer B	1	NA	NA	212719	107082	145537	139576	150680	146799	123628	359845	202419	185807	208621	109086	116900	452650	102835	87916	155974	85540	140763	81442	304378	99315	336129	169439	168407	97077	134646	143965	634719	52159	72508	59816	39691	23776	31951	94339	209318	130612	108751	2214152	108654	379791	354915	111900	100768	98386	66036	210789	163839	58848	381701	155032	338148	147047	175029	264857	170297	48116	57789	74453	114035	420422	167190	187606	185189	221477	304732	117102	220214	lipid
PC 40:4 Isomer C	1	NA	NA	903	731	731	1302	882	850	1357	977	879	1020	1064	837	989	1493	934	562	961	650	741	635	781	807	1457	1061	884	678	692	1068	1831	618	595	421	271	298	193	791	1345	853	579	6130	975	1737	1492	861	661	831	553	1131	965	458	1021	882	785	795	706	1190	912	441	735	645	1589	1017	1054	965	1074	1621	1425	801	962	lipid
PC 40:5 Isomer A	1	NA	NA	2093096	1375497	1515978	2194031	1713687	1350914	1345991	1675625	2167918	1545480	1946824	1531237	1542340	2939511	1151335	1249620	1358992	959787	2027124	1210109	1735607	1482601	2966610	2015992	1817303	1204802	1550915	786566	3734561	556212	1314689	786501	365597	438773	344446	1102147	1431553	2277907	684113	16022117	1382729	2944137	3171580	1755355	1521418	901241	840610	2328722	910610	891993	1564734	1531877	1449185	1468574	1824137	1979214	922113	183634	1369308	1000550	2453840	2018488	1854149	2080010	1860868	1791743	2340166	1151127	2364368	lipid
PC 40:5 Isomer B	1	NA	NA	2854	2252	1878	3166	1839	1642	1815	2975	2437	1722	2786	1881	2284	3397	1865	1673	1816	1469	1818	1920	2515	1999	3551	2385	1669	1822	1643	2001	5050	1166	1873	1347	936	865	932	1758	2286	2348	1646	16797	2487	3559	3696	2731	1692	1998	1197	2639	1639	1210	1861	1889	1573	1679	2349	2420	1075	948	1868	1314	2958	2456	2597	1960	2147	2183	3598	2015	2227	lipid
PC 40:6 Isomer A	1	NA	NA	4475210	2053332	2417370	4509382	2760272	2091781	2942032	3422099	3439207	2731497	4527530	2990006	2713329	6884232	2194215	2030260	2592879	1525481	3777926	2321635	3587373	4207314	6301424	4092296	3107765	2552555	2065087	487169	5244247	580193	1520522	922042	615642	672209	358369	1464080	1401066	4340896	927767	8740894	1696799	3165100	2982828	4649173	4179191	1626618	1738962	3715889	1977263	1724627	3934846	2730316	3363195	2610086	4915745	4154185	2052858	396403	3628067	1711677	5462925	3971563	3280214	4971086	3844820	5859146	4129314	4393655	4839883	lipid
PC 40:6 Isomer B	1	NA	NA	4644713	1418103	3092838	5153885	2984952	1873679	3300158	2778081	6293440	2309741	4586127	3701526	2730617	7282505	2316075	2137632	3161147	1947364	2901441	2825936	3918377	3229027	3707192	2331237	2528907	1423003	2255597	1323325	9992398	1267970	4211489	1252107	553773	877637	634907	3630059	2776285	6646011	1179794	18989589	2644912	6026007	6391274	3279564	2357054	1102322	1212179	2750802	2144645	1279251	2966400	1801908	1992095	2341885	3987097	4042625	2096966	387243	1956312	1126742	3239172	3506095	2294637	2603704	3474443	2814969	4066371	2311443	3509198	lipid
PC 40:7	1	NA	NA	29339	13328	32549	41523	24514	21765	23471	22329	29595	24897	36174	26446	15901	27905	22360	20686	38152	18001	21439	18722	27817	35058	22981	39086	20935	18528	16417	5159	30137	6752	21659	8154	4931	7320	8539	17473	10363	25253	10487	21770	14548	14821	15579	32151	30631	23113	17488	28753	28290	19425	32567	29674	24896	28618	47350	35383	25358	12464	25390	18041	35928	28832	23192	22890	30200	10615	18480	12845	16795	lipid
PC 40:7 Isomer A	1	NA	NA	4893258	1502255	3093718	7115931	3914250	2672325	3622329	3452999	3827736	2644635	6169923	4483321	3171737	7808018	2558994	2111497	2901585	1591656	4331499	2393972	2935508	6304086	6320500	2841851	4478324	1747085	2273104	774316	6000346	409531	2026888	1378755	461351	866289	443003	2222743	1359657	3844315	1020055	2570695	2525991	3689613	3356625	5728044	4564191	1539877	1421818	3452826	3837812	1530560	4271613	2902262	3935156	2252971	6248624	4872860	2583504	553772	4024156	1698464	5037804	3122914	4125629	7296189	6636621	2610706	2358073	2471795	3695719	lipid
PC 40:7 Isomer B	1	NA	NA	23209626	7259499	26618357	30244969	20373503	16057088	18347674	16469513	25517150	22746094	26706287	22241746	11939102	25352537	17175211	14157009	29146630	10966080	17518615	15005057	23824011	29808549	18694805	29148291	19076489	11483244	13111572	1838621	20482341	2478648	15593689	3914856	1727377	2822938	2554753	12431505	5692631	19929521	4005335	16966800	8064521	11573797	11639196	26066906	23734403	11818009	11099343	20524052	21926347	14934693	25473494	20928653	18923021	25917484	36370515	30958855	18677773	3673897	17910005	14168414	28857547	23667185	19527071	19356295	26061063	6119037	15723154	7797463	14358254	lipid
PC 41:6|PC 19:0_22:6	1	NA	NA	481136	215602	305430	462149	328501	271036	373784	378599	630840	235815	363081	363048	358384	605397	359642	235071	400694	153972	214304	265523	287542	482075	677225	478962	380056	197853	289431	136811	409831	83884	185838	109072	66342	116628	44571	151103	256005	492694	109785	1126071	295932	470139	496951	483768	360902	261047	264932	480002	303442	237582	355490	436453	283511	546831	547193	572956	306679	89720	300460	243179	1011132	406894	456332	404366	557687	340225	624019	261942	636599	lipid
PC 42:5	1	NA	NA	85143	33449	18759	63658	43424	24225	19190	61264	66382	46802	59507	67312	50218	152348	17260	53867	36858	17455	62203	42321	60721	63671	103782	176710	29694	15834	79848	27343	84478	13623	29371	48978	9138	0	15525	24186	25209	28146	29163	1216017	0	61300	89516	57457	38938	82064	40443	58926	42802	29351	144044	43603	87523	20204	48950	64831	43025	0	48877	23308	123416	79981	61944	81214	43273	89181	111407	42069	92428	lipid
PC 42:6 Isomer A	1	NA	NA	818575	350231	383379	345702	226673	455945	308253	455879	451535	375354	441301	479482	361814	1025922	374734	296996	467923	200433	599606	278682	588186	521741	538039	760468	336743	367367	317470	94082	417463	66342	199307	113727	99656	105100	52383	189049	259554	408523	130388	7436011	371648	559267	543597	342606	530286	381256	249529	726686	202247	229916	947912	285415	675485	380528	549561	513898	214044	56172	454083	240580	683906	521663	484006	518141	471889	534128	642688	262110	803236	lipid
PC 42:6 Isomer B	1	NA	NA	494963	239365	370918	384250	288787	366709	366772	461416	487427	436377	410131	479482	361814	687790	286830	344693	416535	197133	599606	368375	456743	456241	684834	775386	393955	367367	317470	99766	417463	72594	230814	125398	48734	92672	35256	155731	310337	408523	191348	7462779	371648	559267	539332	427065	491539	522461	213668	726686	255467	274162	481536	394040	429432	380528	549561	515041	168944	71511	518521	315627	763745	356868	484006	518141	471889	416973	614036	324160	803236	lipid
PC 42:7	1	NA	NA	2116103	842053	1533382	1827556	1023292	1198041	1320211	1769158	2258817	1920767	1958158	1747039	950910	2769818	1003705	988342	1673185	645590	1446600	1121128	2045127	2536075	1840861	2340593	1136025	1087970	978102	152590	1236787	162917	828734	286783	72720	155534	128604	656858	611937	1727244	305744	9562295	644053	1258640	1319376	1937082	1828036	1150002	731367	2039302	1139857	864467	2189770	1551086	1593632	1369522	2633630	2661144	1362018	140926	1427028	905536	2239892	2767681	1305189	1396791	1754992	959071	1964718	838348	1715540	lipid
PC 42:9	1	NA	NA	1016404	428632	573071	1601300	1018620	430707	996300	818046	1137641	629529	1369134	828368	922303	1341230	477408	421864	680712	511244	819362	610994	608121	967258	1950561	997062	738069	649497	624906	236283	1538522	207798	339575	243919	179800	226862	132610	315040	564522	822341	403770	2040246	732174	999461	1017750	1258023	711213	379238	402848	1010332	760235	488599	816611	629138	583611	645009	1173215	969580	476796	147878	652949	453399	1096015	810443	1071323	1489742	1334482	1142373	696106	835650	1080105	lipid
PC 44:12	1	NA	NA	3678242	1197657	3175121	5189970	3260272	1731725	4189173	4120474	6193710	3432531	5549889	5022412	1558461	3762874	1830158	1644477	3881274	2481795	2617374	2373985	2619366	8870930	4977781	1645302	3070349	3341970	1796507	276170	2902630	458238	1856952	369317	245476	537660	492782	1741298	1167904	5768784	718921	854487	1002354	2012965	2302299	5514418	2813841	1002470	1799074	2570386	2195101	1669283	3614446	1265585	1666555	1415839	6130258	4391318	1416949	236826	2347807	1634774	1315964	1987491	2377587	5574732	4137506	1165964	2150880	2291631	1679101	lipid
PC O-32:2	1	NA	NA	1343151	795512	687929	1073244	658169	654522	1058299	1080666	940676	713052	931469	997242	959692	1074194	719845	689313	616414	390098	835285	653884	827335	769663	1818192	1422663	574225	362706	1278919	681802	3035988	434351	1044002	791433	476866	570441	344246	1021012	440296	1332593	466988	539759	891219	1024661	957118	1010048	868929	692642	627022	1036249	866745	609362	1197588	379676	740372	796505	1188459	1049687	426104	195773	1007564	602973	1364634	604320	695216	1001323	626525	579077	778176	876961	670459	lipid
PC O-33:6	1	NA	NA	3032473	2656625	2772305	2817333	1780060	2066036	2600777	3728896	1789882	1609041	2277505	3535378	1655947	2654102	1137607	3015843	2100509	1056791	3052364	1735891	2649656	2299424	3620848	4794912	1075093	2515856	3062403	1328421	3959159	488750	1811976	2135174	1266978	768574	650532	1670651	649614	2658552	1788459	3636830	2715152	1689537	1146149	2233284	3386235	2545831	2387469	2156526	2552400	1466893	3038995	1307233	1783057	1141803	2675717	2917522	1100619	531369	3811442	1976234	2810268	1547520	1632472	2344034	1410117	1517665	1723615	1747261	2883747	lipid
PC O-34:2	1	NA	NA	9160	3582	5179	9490	6693	3545	5682	12805	9148	4659	5427	8619	3934	6839	2929	7232	6418	3303	8687	4814	7157	5061	6630	11723	3046	3037	8360	3163	8712	3721	4527	3089	2415	3087	2463	6165	2755	2165	1753	2513	2585	3770	5095	5341	4253	2974	3662	7846	3334	3579	11356	3186	5371	4659	7111	8352	2019	1474	3820	2829	10732	4818	3301	2949	3998	1952	5087	2557	6524	lipid
PC O-37:6	1	NA	NA	940944	519368	757887	792111	395218	642590	897345	998742	1333516	794172	820208	882289	680888	915684	676816	596606	577249	212939	795200	621308	602556	886587	1308318	1136986	885486	277098	763822	135831	1718538	141829	1248055	254479	67580	73939	72916	848005	125500	889624	74413	2128612	434017	943034	1069921	915040	884973	297449	544477	1007195	640899	725963	1087607	711669	836522	826046	997518	903065	764895	21299	593104	662654	1014107	445249	771355	1106768	1090307	666504	718128	172576	799576	lipid
PC O-38:7	1	NA	NA	3151	2040	1931	3051	2258	2092	2420	2682	3258	3454	2698	2442	2664	3497	2868	2444	2169	3121	2288	1785	2415	2954	3859	4416	1847	1717	3010	2269	7174	2336	2944	2585	1171	2323	2148	2764	2948	3136	1853	4516	1744	2273	3052	2385	2211	2487	1800	3666	1572	1811	2821	1974	2754	2410	2871	2258	1584	1963	1752	1806	2721	2305	2784	2975	3044	2391	3316	1008	2019	lipid
PC O-39:8	1	NA	NA	488805	204024	368954	440198	313866	286005	925919	382707	790043	422690	519199	434864	560901	520550	259697	277177	394582	294918	328179	523150	340091	498344	623379	993587	453273	224046	543920	87222	426495	74460	230042	152215	57966	112305	45472	236990	106388	343318	56633	282806	207384	453531	487510	481068	647543	177791	237128	611094	332922	341333	404229	406194	304156	535817	433807	552388	275110	47785	394512	425785	843988	287516	439269	477439	748674	256305	517717	377948	471210	lipid
PC O-40:5	1	NA	NA	4903	4345	4191	4316	2753	3711	3507	3941	3900	2782	3937	3280	3736	5919	3363	4522	3831	2533	3109	3009	4846	3184	3990	9231	3622	2131	4114	2031	5846	2490	3132	2349	2172	1995	2237	3220	2803	2354	2210	4393	3269	4334	4194	3456	3378	3218	2182	6595	2812	2264	3453	3880	3007	3892	3483	3909	2397	1704	3560	2815	4809	3028	4107	3057	3580	2622	3613	2485	4185	lipid
PC O-40:7	1	NA	NA	4603	2276	3236	3807	2465	2299	2705	2592	4314	3509	2493	2886	2305	3682	2258	3593	4037	2673	3244	2041	4186	3968	3136	8521	2344	1085	2593	1361	6910	2488	4446	2266	1080	2156	1669	3761	2448	2906	1315	3771	2038	2978	3663	2487	4183	1957	2031	3880	2294	2880	4358	2783	3072	3678	3586	2477	2252	1314	1788	2888	3551	2975	2976	2801	4558	1385	3331	906	2243	lipid
PC O-42:7 or PC 42:7e	1	NA	NA	1722070	536471	1404776	1089627	643809	1367330	1913731	933846	2740686	683675	968787	1238405	703664	1758104	731244	802274	1485530	601387	1068857	795786	1364381	1655824	1525869	3114803	1669044	443283	861746	263038	4678598	670888	2279597	819361	260896	643841	380403	1658867	639057	1371127	218160	831128	610430	1335265	1476728	1116359	1202244	592514	568569	1907834	905295	883231	1850829	947277	1082649	964048	1168235	1659629	1140306	159576	1162627	914740	1840645	1248705	1047664	1585217	1739466	290495	1508953	250054	1512547	lipid
PC P-32:1 or PC O-32:2	1	NA	NA	639276	421670	433224	472536	256149	434251	628210	445698	515580	326615	404143	491570	471648	361298	394883	338086	505529	252626	323098	450955	351433	387878	612493	448913	362576	426930	488055	355552	1343725	278899	580713	432259	357031	330341	189901	473794	329721	571772	249393	264185	569792	653462	628148	555856	603215	401611	397714	592143	473730	357542	538368	199825	306221	694170	538326	491827	343752	182862	610996	474035	817257	283949	364134	357922	308149	296392	487998	476587	463223	lipid
PC P-36:3 or PC O-36:4	1	NA	NA	8023	8493	7122	9613	7641	5774	8939	12519	7429	5680	9280	6936	6097	7704	5341	6915	4862	4168	4981	5553	5051	7237	11016	16710	5003	7236	9971	2956	8623	2934	4997	3759	2698	3751	3863	4561	4803	5098	3828	4896	6397	5976	6365	9674	6898	5392	4891	10022	7597	5430	6655	7862	4974	5884	9145	8087	5381	3839	8635	5459	9418	5627	6033	6300	6307	5735	4966	7875	5726	lipid
PC P-38:3 or PC O-38:4	1	NA	NA	2921629	1869725	1941297	3065531	1943247	1515174	2602351	3916145	3522445	1416350	2849543	3067343	1870911	3341214	1612473	2207308	1368062	1039684	1223051	2058898	1549127	1608652	3340436	8232057	1691234	1025263	4613349	1191309	5386492	1108612	3780474	2111273	885764	1303181	1058161	2693239	1399121	1315748	771841	1641543	994967	2849211	2811281	2353518	1746248	994510	1084481	4235470	1847068	1577127	2240041	2276817	1296835	2149967	2335869	3247772	1059356	484330	1575305	1324600	3541755	1803678	1907411	1614906	1797588	594221	1419563	706231	1628864	lipid
PC P-38:4 or PC O-38:5 Isomer A	1	NA	NA	4848755	2269691	3288422	4750682	3375292	1954382	5294446	3400784	6226174	3376515	4687230	3711896	4336621	8109633	2530175	3207428	2710749	1856439	4622132	3307831	4240929	4116772	5867748	10021842	3367360	1455929	3664821	1380460	6259286	1271609	3327218	1926061	752515	1420160	182690	2829131	2295673	2983440	630020	6415015	1365875	5255267	5511643	3614070	3906629	1320091	1429322	7360866	2654091	2439710	4507277	2603332	2780763	3045975	4073822	5268102	2125650	499366	2778308	2262020	6912290	2766417	4808730	3857124	5399596	1898775	2595442	2171325	3693057	lipid
PC P-38:4 or PC O-38:5 Isomer B	1	NA	NA	2007393	1339096	1014828	2104353	1086849	828656	2302382	2079051	3114723	1102961	2272212	1847060	1988810	2259139	1096746	1105078	1010497	832910	971711	1477410	1261043	1815886	2366746	7142617	1269122	731479	2798877	898779	3548700	1040017	1758278	1019026	422992	1035512	623189	1525656	1310149	1185897	407627	1646960	737050	2725419	2853240	1846784	1557819	654681	781210	3272849	1525076	1277937	1457954	1319558	1650702	1551653	1922887	2419380	844541	344866	980007	1063869	4067424	1586693	1901109	1436861	2045807	606094	1709517	787427	1306393	lipid
PC P-38:4 or PC O-38:5 Isomer C	1	NA	NA	3629	4049	1973	3365	2863	1755	4931	3597	5654	2204	4604	2660	4832	3836	2462	3141	1944	3159	2196	3645	2408	2839	4369	14066	2697	2683	6500	2724	7016	3037	4302	2981	2299	3272	2225	3093	4271	2613	1786	3134	2105	5839	6453	4757	3138	2132	2144	8023	3886	3043	3156	3277	3115	3079	3536	4805	1758	1954	2344	2648	8531	3941	4747	2974	4065	1575	3318	2698	2629	lipid
PC P-38:5 or PC O-38:6	1	NA	NA	23597	11997	19290	21916	14960	14576	18814	19488	20650	20333	18024	18172	13333	21591	15325	18671	18560	14127	15927	10802	19627	21267	21851	35409	18067	9103	11790	6606	35222	8831	16450	7712	3226	10308	8409	15912	9625	22989	6324	13720	11949	15112	14730	19998	17571	12020	10274	21117	16167	12486	24234	18630	16255	14593	22756	17861	17258	6539	17988	10989	16863	16022	13922	19991	17744	6500	16835	7760	14045	lipid
PC P-38:5 or PC O-38:6 Isomer A	1	NA	NA	16848777	5678313	11676582	12806759	7986532	8186986	11878735	11765809	14665768	13122762	11271454	10847891	7205062	14955464	7895336	10525177	11263646	5256337	9504106	6285555	13616337	13431513	15268680	22972420	10364623	4966451	7532109	1720332	19872786	2302202	8832569	2709088	835514	2752601	2038935	9283385	3761263	11686275	1755251	10116270	4918945	7866999	8319986	12457032	10374511	4762120	4753612	10914600	8834898	6959691	16476938	9658143	10053012	9574836	15216814	12821471	8447216	1314684	10556322	6601302	12339103	9101071	8326968	12157980	11058332	3706457	9771544	4135254	9954223	lipid
PC P-40:4 or PC O-40:5	1	NA	NA	1824511	1197657	1092912	1283064	847258	1089424	1456386	1365970	1831747	749639	1234081	1256003	1042564	2196032	787840	1180797	807001	579155	953558	970549	1288304	976276	1619664	4217356	1300641	504029	1709329	330366	2566409	559758	1307746	829782	354841	480111	427078	973009	838546	878365	444410	1857610	764684	1848301	1650164	1123267	1016118	614154	555931	2210055	868233	724794	1305455	1135032	891823	1055515	1114184	1355139	672891	208685	1002834	791815	2117183	938517	1442411	1096798	1268762	681885	1232187	444045	1452647	lipid
PC P-40:5 or PC O-40:6	1	NA	NA	8256285	3300632	6020771	5775313	3659269	3800003	7181975	6006326	13502415	5576828	5763963	7200226	3705265	8847349	4082734	5767286	6299781	2875714	4603050	4643056	7987781	5249820	6726063	30452845	4784601	1910014	5845837	1404863	17440557	3161387	12356364	3869074	919561	2473954	1776218	7311514	3160156	4551189	922499	4140345	1909059	6546033	6765701	4987761	4784436	2149537	2315905	7839550	4217930	3920110	7908768	4482756	4726036	5428998	6654433	6754888	3566682	754070	3502345	3721462	7511969	5840346	4872752	5655125	6838271	1149387	4946276	1104168	5153524	lipid
PC P-40:6 or PC O-40:7 Isomer A	1	NA	NA	3179137	1016639	1763843	2034592	1284526	1258134	1923432	1655025	3674922	2303799	1578449	1725115	627103	2566745	1020965	2284424	2489603	1003208	1590461	1207762	2934310	1726624	2544983	6062520	1377087	444318	1516328	653969	4323926	592882	2593598	741830	266321	565038	338036	1944661	704037	1660430	283260	2883178	532490	1602908	1686320	1548573	1983025	753250	589265	2234780	1272869	1238364	3039660	1358911	1861437	1826491	2377100	1811303	1152393	236164	476979	1350027	2179118	1538377	1359963	1822675	2680812	547915	1900632	517054	1028026	lipid
PC P-40:6 or PC O-40:7 Isomer B	1	NA	NA	2801617	2029947	1463289	1758009	1189432	1105839	4188752	1594356	8086126	1508759	2374438	2240564	2433839	5000599	1635887	1694352	2260849	1278848	1620881	2181583	2674733	2702717	3148651	9802305	1636822	1052454	2910749	783332	8292745	2254894	4554624	2018807	638010	1403318	755599	3100920	2065059	2187771	333590	4290310	945717	4822063	4927344	2449422	2521492	1044831	1200488	4518570	1851195	1974037	2804176	1291509	2524903	2111468	2778293	3039546	1258107	375987	1605193	1767721	5522237	4247855	3083486	2496302	4263210	608325	3564352	892979	2568360	lipid
PC P-40:7 or PC O-40:8	1	NA	NA	1161612	414102	384531	985440	611103	529200	1024031	749697	2033439	811264	1000652	792046	738377	1149284	636758	504334	928612	460614	552520	543849	919050	865993	1328662	2382459	646109	89900	684401	368587	2867322	494722	1287928	456922	168378	373029	202822	1142314	444027	725638	174415	3760942	320829	938546	1011736	871649	893598	506874	386813	1244779	674205	663391	1159176	486430	751727	1152817	1321886	1020038	204303	101749	399996	591913	1557247	907743	526664	902881	1391348	68300	1175417	38022	821872	lipid
PC P-42:5 or PC O-42:6	1	NA	NA	408476	273647	206013	268980	179951	289115	414167	192247	452521	211112	295448	365596	310841	550848	319422	173871	406681	237081	225394	247598	250490	304161	387544	576807	338498	121050	386856	147494	659111	202106	700214	269068	104416	243162	118188	393893	353747	213911	83162	523134	246653	514254	601503	336390	270724	117825	192420	691733	170925	299643	395955	261106	213831	300586	342283	275863	126911	39839	188584	325648	383612	324013	432099	321637	464344	205379	404405	87932	446169	lipid
PC-p 18:0_22:6	1	NA	NA	416201	281517	249220	358016	270991	245003	455289	412952	659772	258582	374523	384616	313723	496014	268527	301715	283261	258271	248566	280531	357490	369904	450373	1029249	296519	151460	498089	231383	764938	317996	557394	332705	149913	253249	172073	431160	406805	325626	107245	473090	212175	492196	501427	331241	290636	205390	184520	512697	274246	249410	373548	267141	300986	341505	357770	439264	244622	156928	269132	295065	586061	384668	340977	322016	512730	150547	387183	214308	344422	lipid
PE 36:2	1	NA	NA	19848	10960	16128	17928	10218	13916	17946	21664	12231	12493	15076	31022	9648	11262	6223	17493	18793	5893	14685	13189	12009	12248	11211	8640	8452	58348	10428	6319	42759	5530	28615	20859	10303	5495	5860	20989	4781	11542	11343	5606	13217	13132	7116	11191	17675	14234	14701	12334	12228	6704	18542	4830	9464	7936	20088	15761	6157	4306	19665	10451	14285	10078	6581	8412	5677	3285	8196	4245	8733	lipid
PE 36:4	1	NA	NA	21027	12782	12427	20921	12192	11785	35119	21183	51664	13635	25574	15802	17411	15719	10972	10996	16635	10859	9522	15911	12976	18578	17212	21610	14665	17845	19384	4737	25853	5985	13430	8065	5093	7602	5538	11990	6711	13820	6980	19226	9781	13455	13149	28326	23355	15069	14670	26130	18034	20537	20910	11656	16170	25693	25774	18859	9594	6535	21940	20217	40744	14151	18008	12850	24252	4668	14950	8065	17145	lipid
