2-picolinic acid	0	1018	C10164	347894	631468	616758	353054	809454	286725	181196	222751	193004	630407	349882	331892	302434	819990	956554	142149	483374	831008	219467	168804	241200	767034	279608	752350	598805	357880	883877	607813	841333	1166978	599038	40453	93782	1278803	824724	281838	319362	821573	58710	1144413	452402	366373	227042	467589	249233	62174	493443	394827	197494	314263	57643	526309	183016	626911	562920	987671	578261	241590	337855	150825	37690	627343	263254	778576	452760	589116	247728	512088	503443	metabolite
2-ketoisocaproic acid	0	70	C00233	7327	2990	7973	13107	14125	4370	13527	12594	17161	29887	18311	7873	31474	8945	33507	7035	14521	12471	33489	3185	8863	5023	2533	2340	26357	8625	12710	9979	4168	6569	5629	3094	10513	5482	3895	2574	9149	9561	1970	1584	3150	2730	4856	8933	3491	874	11570	3285	5030	5755	5274	9640	16448	9501	2941	21706	5828	5766	15941	4849	5791	541	3046	19554	2701	1643	12247	4051	3595	metabolite
2-ketoadipic acid	0	71	C00322	3608	6533	36617	2612	8097	5242	4854	6972	27540	6909	6614	6379	5807	7146	6020	4245	3231	6062	8029	7567	5448	4515	28120	5572	9682	4401	3135	7570	2221	23829	7053	9331	6879	20752	8877	11126	13364	7353	5002	11751	16185	4201	4928	4446	2467	3918	7903	6123	3959	3021	3672	12811	3961	3417	8701	4342	4636	3994	4110	3840	2851	5913	2932	2088	6104	4200	2821	6614	4228	metabolite
LPC 18:0 Isomer B	0	NA	NA	432	464	275	352	448	266	311	231	229	393	225	204	232	287	290	339	215	439	146	286	417	447	692	562	334	333	150	236	440	207	321	389	179	463	255	260	339	319	451	299	393	309	349	522	633	369	348	364	431	524	472	187	259	273	294	349	2904	1022	1163	481	326	279	216	304	378	806	207	996	417	lipid
LPC 20:0	0	NA	NA	252	326	196	145	246	292	277	331	327	114	276	55	55	360	420	245	98	248	145	349	972	449	851	1191	90	235	248	107	580	84	168	193	59	202	199	72	147	272	223	323	705	189	151	987	741	343	128	143	844	404	403	233	233	472	142	135	6240	1625	1390	307	511	223	336	200	180	1027	193	828	251	lipid
NAE 5:0	0	NA	NA	322997	317917	96099	473714	221108	817303	129954	56620	86120	326949	168041	144105	625731	87300	95289	111074	139074	609810	96837	146596	850088	138310	173216	278031	38960	117572	224884	2519051	220831	54585	628003	543554	197409	192189	51081	91686	228339	351695	636229	394200	223040	213076	708992	543297	272056	970194	397398	99025	572727	583296	270875	279891	542910	180745	291512	113124	72521	194339	481366	174515	259087	25124	124102	347762	252031	1465225	602454	4280852	289514	lipid
NAE 9:0	0	NA	NA	43999	58195	32304	452352	42806	1359665	7223	48642	28049	48338	58705	43137	97348	12211	54508	43704	18647	71298	40085	31368	110945	27418	14479	27964	27728	23973	31099	145435	20818	37417	64616	67527	57110	27829	44471	38624	48416	69226	134245	29511	45429	36613	89026	121256	24986	659725	78200	25478	291962	347831	47230	86356	81624	26842	70145	27424	24354	75153	2145307	41717	50990	49728	24878	68215	25440	81849	70182	71998	28619	lipid
PC 16:0/9:0 CHO	0	NA	NA	133901	99817	152309	75758	200426	134361	127108	101869	185746	140674	132166	132610	123760	136942	162080	175468	157346	108293	118025	123764	274510	118447	113135	120623	107334	116980	147954	81342	46514	92282	209572	167082	116789	85287	120691	161346	71623	138922	147039	65423	120546	93233	65948	165149	93222	122776	171803	239028	126918	102655	127254	88990	140391	91831	163854	106869	93808	30127	134566	137252	131788	104585	79652	177573	181011	186889	125505	299121	82112	lipid
PC 21:4	0	NA	NA	44783	90888	22145	85502	62594	90900	79238	89009	124506	25771	59186	82896	140225	91294	82685	84068	79328	55319	50432	68710	81219	28698	35140	208791	74762	94265	272067	176992	22895	143975	157891	117131	54635	145808	84133	34305	166908	91945	49954	145477	75202	185055	132805	192967	63670	25765	107742	314270	64558	113242	60577	102080	64223	147849	140958	119739	48618	36859	89254	63690	170876	68832	133279	38809	139546	34668	126876	0	50083	lipid
PC 29:0	0	NA	NA	22503	35114	25261	9958	20956	17428	29734	17087	107936	39124	22616	35019	12074	29214	60770	17641	65046	42727	18958	369086	42828	17913	25734	241245	31238	26711	213284	21855	22556	40029	34830	19939	96515	41608	16426	13204	84091	41951	68204	1715625	23442	97978	159380	47221	48069	22648	36019	24976	22181	120105	30500	35443	56038	37783	17734	38129	23272	24389	8158	309095	27386	102727	41224	27198	158502	27256	243389	33386	292842	lipid
PC O-30:0|PC O-14:0_16:0	0	NA	NA	755711	541163	644451	451495	347946	563478	501577	661522	357311	310525	546841	650133	414090	467257	100106	626008	591530	54103	502522	604663	319875	500537	333962	409508	140889	559893	610175	1030592	2756375	82858	968349	1266140	723865	537930	64602	849609	82453	805855	528231	510830	1012193	848840	586047	540848	639870	621856	367066	443542	510792	84548	788527	20229	0	456677	380788	851405	276372	90493	1036013	311619	713965	175721	53914	325613	269989	93006	218700	88269	469463	lipid
PC O-37:5	0	NA	NA	0	571812	0	17882	29751	47800	3654647	15539	4697407	167180	60843	15406	1851603	18031	39336	16770	17774	545113	34881	1581258	113199	101874	102672	6385624	17971	13614	2277517	271662	247155	1109532	45273	676456	590038	593497	127502	139134	1016193	49926	159175	805109	107371	2200713	2365450	16327	731633	15404	14929	2763604	75754	986471	16005	0	14452	16047	38018	190644	65034	187828	16178	1623120	4677492	30550	368650	17984	2977363	303166	1946734	429797	464970	lipid
PE-O 18:1_22:6	0	NA	NA	176613	1271971	800417	0	921602	229238	1566413	1538748	2824573	1046544	462633	1025920	320858	1103351	209523	1024277	1182936	786188	1234836	1612412	2194463	42651	1076500	8190580	0	120310	2354162	0	6028940	1008199	3296601	854167	139252	977694	717238	2380017	905528	2100317	75354	8695671	164179	1814253	1819894	62041	438079	263982	498426	1704763	58534	738886	1775093	889990	1183150	90519	0	0	0	98880	312525	814084	61884	580980	1454814	1640306	2002596	661005	798902	180585	2350309	lipid
SM d38:2 Isomer A	0	NA	NA	585704	314058	318230	517134	464065	204000	194958	816855	343495	349115	353992	596153	344251	488254	204305	479434	355854	214589	436291	553380	591004	299652	398588	1383792	236780	177801	874413	141221	1174721	40216	815502	495201	75956	199123	194909	821351	258280	473930	41299	852492	0	424164	584649	332622	137423	83990	118327	571559	114942	115506	769684	258302	262127	76149	495388	543367	94349	48667	67934	0	598922	280455	320114	294566	225033	266028	494323	199302	574370	lipid
SM d42:2 Isomer B	0	NA	NA	166	221	132	160	245	231	184	268	232	60	99	182	238	335	178	987	244	165	185	111	1062	115	77	4087	240	174	492	162	961	106	641	289	148	348	336	542	179	129	154	311	220	216	209	134	177	267	154	123	156	162	78	214	105	107	234	142	113	173	298	75	219	126	275	172	142	225	156	138	245	lipid
