"Plot Title: yrv_8"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21435413, SEN S/N: 21435413)","Host Connected (LGR S/N: 21435413)","Coupler Detached (LGR S/N: 21435413)","Coupler Attached (LGR S/N: 21435413)","Stopped (LGR S/N: 21435413)","End Of File (LGR S/N: 21435413)"
1032,07/10/22 04:04:24 AM,14.038,,,,,
1033,07/10/22 04:19:24 AM,13.942,,,,,
1034,07/10/22 04:34:24 AM,14.038,,,,,
1035,07/10/22 04:49:24 AM,13.942,,,,,
1036,07/10/22 05:04:24 AM,14.134,,,,,
1037,07/10/22 05:19:24 AM,14.134,,,,,
1038,07/10/22 05:34:24 AM,14.038,,,,,
1039,07/10/22 05:49:24 AM,14.038,,,,,
1040,07/10/22 06:04:24 AM,14.134,,,,,
1041,07/10/22 06:19:24 AM,14.134,,,,,
1042,07/10/22 06:34:24 AM,14.230,,,,,
1043,07/10/22 06:49:24 AM,14.230,,,,,
1044,07/10/22 07:04:24 AM,14.325,,,,,
1045,07/10/22 07:19:24 AM,14.038,,,,,
1046,07/10/22 07:34:24 AM,13.942,,,,,
1047,07/10/22 07:49:24 AM,14.134,,,,,
1048,07/10/22 08:04:24 AM,14.134,,,,,
1049,07/10/22 08:19:24 AM,14.230,,,,,
1050,07/10/22 08:34:24 AM,14.038,,,,,
1051,07/10/22 08:49:24 AM,14.038,,,,,
1052,07/10/22 09:04:24 AM,14.038,,,,,
1053,07/10/22 09:19:24 AM,13.942,,,,,
1054,07/10/22 09:34:24 AM,13.942,,,,,
1055,07/10/22 09:49:24 AM,13.942,,,,,
1056,07/10/22 10:04:24 AM,13.942,,,,,
1057,07/10/22 10:19:24 AM,14.038,,,,,
1058,07/10/22 10:34:24 AM,14.038,,,,,
1059,07/10/22 10:49:24 AM,14.134,,,,,
1060,07/10/22 11:04:24 AM,14.134,,,,,
1061,07/10/22 11:19:24 AM,14.134,,,,,
1062,07/10/22 11:34:24 AM,14.134,,,,,
1063,07/10/22 11:49:24 AM,14.230,,,,,
1064,07/10/22 12:04:24 PM,14.230,,,,,
1065,07/10/22 12:19:24 PM,14.325,,,,,
1066,07/10/22 12:34:24 PM,14.325,,,,,
1067,07/10/22 12:49:24 PM,14.421,,,,,
1068,07/10/22 01:04:24 PM,14.421,,,,,
1069,07/10/22 01:06:40 PM,,,,Logged,,
1070,07/10/22 01:06:44 PM,,Logged,,,,
1071,07/10/22 01:07:17 PM,,,Logged,,,
1072,07/10/22 01:19:24 PM,14.421,,,,,
1073,07/10/22 01:34:24 PM,14.134,,,,,
1074,07/10/22 01:49:24 PM,14.134,,,,,
1075,07/10/22 02:04:24 PM,14.134,,,,,
1076,07/10/22 02:19:24 PM,14.230,,,,,
1077,07/10/22 02:34:24 PM,14.230,,,,,
1078,07/10/22 02:49:24 PM,14.230,,,,,
1079,07/10/22 03:04:24 PM,14.325,,,,,
1080,07/10/22 03:19:24 PM,14.517,,,,,
1081,07/10/22 03:34:24 PM,14.613,,,,,
1082,07/10/22 03:49:24 PM,14.613,,,,,
1083,07/10/22 04:04:24 PM,14.421,,,,,
1084,07/10/22 04:19:24 PM,14.421,,,,,
1085,07/10/22 04:34:24 PM,14.325,,,,,
1086,07/10/22 04:49:24 PM,14.325,,,,,
1087,07/10/22 05:04:24 PM,14.325,,,,,
1088,07/10/22 05:19:24 PM,14.325,,,,,
1089,07/10/22 05:34:24 PM,14.325,,,,,
1090,07/10/22 05:49:24 PM,14.421,,,,,
1091,07/10/22 06:04:24 PM,14.421,,,,,
1092,07/10/22 06:19:24 PM,14.325,,,,,
1093,07/10/22 06:34:24 PM,14.421,,,,,
1094,07/10/22 06:49:24 PM,14.230,,,,,
1095,07/10/22 07:04:24 PM,14.134,,,,,
1096,07/10/22 07:19:24 PM,14.134,,,,,
1097,07/10/22 07:34:24 PM,14.230,,,,,
1098,07/10/22 07:49:24 PM,14.134,,,,,
1099,07/10/22 08:04:24 PM,14.134,,,,,
1100,07/10/22 08:19:24 PM,14.230,,,,,
1101,07/10/22 08:34:24 PM,14.134,,,,,
1102,07/10/22 08:49:24 PM,14.134,,,,,
1103,07/10/22 09:04:24 PM,14.134,,,,,
1104,07/10/22 09:19:24 PM,14.134,,,,,
1105,07/10/22 09:34:24 PM,14.134,,,,,
1106,07/10/22 09:49:24 PM,14.134,,,,,
1107,07/10/22 10:04:24 PM,14.038,,,,,
1108,07/10/22 10:19:24 PM,14.134,,,,,
1109,07/10/22 10:34:24 PM,14.134,,,,,
1110,07/10/22 10:49:24 PM,14.038,,,,,
1111,07/10/22 11:04:24 PM,14.134,,,,,
1112,07/10/22 11:19:24 PM,14.134,,,,,
1113,07/10/22 11:34:24 PM,14.038,,,,,
1114,07/10/22 11:49:24 PM,14.038,,,,,
1115,07/11/22 12:04:24 AM,14.038,,,,,
1116,07/11/22 12:19:24 AM,14.038,,,,,
1117,07/11/22 12:34:24 AM,14.038,,,,,
1118,07/11/22 12:49:24 AM,14.038,,,,,
1119,07/11/22 01:04:24 AM,14.038,,,,,
1120,07/11/22 01:19:24 AM,13.942,,,,,
1121,07/11/22 01:34:24 AM,13.942,,,,,
1122,07/11/22 01:49:24 AM,13.942,,,,,
1123,07/11/22 02:04:24 AM,14.038,,,,,
1124,07/11/22 02:19:24 AM,13.942,,,,,
1125,07/11/22 02:34:24 AM,13.942,,,,,
1126,07/11/22 02:49:24 AM,14.038,,,,,
1127,07/11/22 03:04:24 AM,13.942,,,,,
1128,07/11/22 03:19:24 AM,13.942,,,,,
1129,07/11/22 03:34:24 AM,13.942,,,,,
1130,07/11/22 03:49:24 AM,14.038,,,,,
1131,07/11/22 04:04:24 AM,14.038,,,,,
1132,07/11/22 04:19:24 AM,14.134,,,,,
1133,07/11/22 04:34:24 AM,14.038,,,,,
1134,07/11/22 04:49:24 AM,13.942,,,,,
1135,07/11/22 05:04:24 AM,14.038,,,,,
1136,07/11/22 05:19:24 AM,14.134,,,,,
1137,07/11/22 05:34:24 AM,14.038,,,,,
1138,07/11/22 05:49:24 AM,13.942,,,,,
1139,07/11/22 06:04:24 AM,14.038,,,,,
1140,07/11/22 06:19:24 AM,14.038,,,,,
1141,07/11/22 06:34:24 AM,14.038,,,,,
1142,07/11/22 06:49:24 AM,14.038,,,,,
1143,07/11/22 07:04:24 AM,14.038,,,,,
1144,07/11/22 07:19:24 AM,14.038,,,,,
1145,07/11/22 07:34:24 AM,14.134,,,,,
1146,07/11/22 07:49:24 AM,14.134,,,,,
1147,07/11/22 08:04:24 AM,14.134,,,,,
1148,07/11/22 08:19:24 AM,14.134,,,,,
1149,07/11/22 08:34:24 AM,14.134,,,,,
1150,07/11/22 08:49:24 AM,14.134,,,,,
1151,07/11/22 09:04:24 AM,14.134,,,,,
1152,07/11/22 09:19:24 AM,14.038,,,,,
1153,07/11/22 09:34:24 AM,14.038,,,,,
1154,07/11/22 09:49:24 AM,14.038,,,,,
1155,07/11/22 10:04:24 AM,14.038,,,,,
1156,07/11/22 10:19:24 AM,14.134,,,,,
1157,07/11/22 10:34:24 AM,14.134,,,,,
1158,07/11/22 10:49:24 AM,14.230,,,,,
1159,07/11/22 11:04:24 AM,14.230,,,,,
1160,07/11/22 11:19:24 AM,14.230,,,,,
1161,07/11/22 11:34:24 AM,14.230,,,,,
1162,07/11/22 11:49:24 AM,14.230,,,,,
1163,07/11/22 12:04:24 PM,14.230,,,,,
1164,07/11/22 12:19:24 PM,14.230,,,,,
1165,07/11/22 12:34:24 PM,14.230,,,,,
1166,07/11/22 12:49:24 PM,14.325,,,,,
1167,07/11/22 01:04:24 PM,14.325,,,,,
1168,07/11/22 01:19:24 PM,14.325,,,,,
1169,07/11/22 01:34:24 PM,14.421,,,,,
1170,07/11/22 01:49:24 PM,14.421,,,,,
1171,07/11/22 02:04:24 PM,14.517,,,,,
1172,07/11/22 02:19:24 PM,14.517,,,,,
1173,07/11/22 02:34:24 PM,14.517,,,,,
1174,07/11/22 02:49:24 PM,14.613,,,,,
1175,07/11/22 03:04:24 PM,14.613,,,,,
1176,07/11/22 03:19:24 PM,14.613,,,,,
1177,07/11/22 03:34:24 PM,14.613,,,,,
1178,07/11/22 03:49:24 PM,14.709,,,,,
1179,07/11/22 04:04:24 PM,14.709,,,,,
1180,07/11/22 04:19:24 PM,14.709,,,,,
1181,07/11/22 04:34:24 PM,14.709,,,,,
1182,07/11/22 04:49:24 PM,14.709,,,,,
1183,07/11/22 05:04:24 PM,14.709,,,,,
1184,07/11/22 05:19:24 PM,14.613,,,,,
1185,07/11/22 05:34:24 PM,14.613,,,,,
1186,07/11/22 05:49:24 PM,14.613,,,,,
1187,07/11/22 06:04:24 PM,14.613,,,,,
1188,07/11/22 06:19:24 PM,14.613,,,,,
1189,07/11/22 06:34:24 PM,14.517,,,,,
1190,07/11/22 06:49:24 PM,14.517,,,,,
1191,07/11/22 07:04:24 PM,14.517,,,,,
1192,07/11/22 07:19:24 PM,14.517,,,,,
1193,07/11/22 07:34:24 PM,14.517,,,,,
1194,07/11/22 07:49:24 PM,14.517,,,,,
1195,07/11/22 08:04:24 PM,14.517,,,,,
1196,07/11/22 08:19:24 PM,14.421,,,,,
1197,07/11/22 08:34:24 PM,14.421,,,,,
1198,07/11/22 08:49:24 PM,14.421,,,,,
1199,07/11/22 09:04:24 PM,14.421,,,,,
1200,07/11/22 09:19:24 PM,14.421,,,,,
1201,07/11/22 09:34:24 PM,14.421,,,,,
1202,07/11/22 09:49:24 PM,14.421,,,,,
1203,07/11/22 10:04:24 PM,14.134,,,,,
1204,07/11/22 10:19:24 PM,14.230,,,,,
1205,07/11/22 10:34:24 PM,14.134,,,,,
1206,07/11/22 10:49:24 PM,14.134,,,,,
1207,07/11/22 11:04:24 PM,14.230,,,,,
1208,07/11/22 11:19:24 PM,14.134,,,,,
1209,07/11/22 11:34:24 PM,14.230,,,,,
1210,07/11/22 11:49:24 PM,14.134,,,,,
1211,07/12/22 12:04:24 AM,14.134,,,,,
1212,07/12/22 12:19:24 AM,14.230,,,,,
1213,07/12/22 12:34:24 AM,14.230,,,,,
1214,07/12/22 12:49:24 AM,14.230,,,,,
1215,07/12/22 01:04:24 AM,14.134,,,,,
1216,07/12/22 01:19:24 AM,14.230,,,,,
1217,07/12/22 01:34:24 AM,14.230,,,,,
1218,07/12/22 01:49:24 AM,14.230,,,,,
1219,07/12/22 02:04:24 AM,14.230,,,,,
1220,07/12/22 02:19:24 AM,14.230,,,,,
1221,07/12/22 02:34:24 AM,14.230,,,,,
1222,07/12/22 02:49:24 AM,14.230,,,,,
1223,07/12/22 03:04:24 AM,14.230,,,,,
1224,07/12/22 03:19:24 AM,14.230,,,,,
1225,07/12/22 03:34:24 AM,14.230,,,,,
1226,07/12/22 03:49:24 AM,14.230,,,,,
1227,07/12/22 04:04:24 AM,14.230,,,,,
1228,07/12/22 04:19:24 AM,14.325,,,,,
1229,07/12/22 04:34:24 AM,14.230,,,,,
1230,07/12/22 04:49:24 AM,14.325,,,,,
1231,07/12/22 05:04:24 AM,14.230,,,,,
1232,07/12/22 05:19:24 AM,14.230,,,,,
1233,07/12/22 05:34:24 AM,14.230,,,,,
1234,07/12/22 05:49:24 AM,14.230,,,,,
1235,07/12/22 06:04:24 AM,14.230,,,,,
1236,07/12/22 06:19:24 AM,14.230,,,,,
1237,07/12/22 06:34:24 AM,14.230,,,,,
1238,07/12/22 06:49:24 AM,14.230,,,,,
1239,07/12/22 07:04:24 AM,14.325,,,,,
1240,07/12/22 07:19:24 AM,14.230,,,,,
1241,07/12/22 07:34:24 AM,14.230,,,,,
1242,07/12/22 07:49:24 AM,14.230,,,,,
1243,07/12/22 08:04:24 AM,14.230,,,,,
1244,07/12/22 08:19:24 AM,14.325,,,,,
1245,07/12/22 08:34:24 AM,14.325,,,,,
1246,07/12/22 08:49:24 AM,14.325,,,,,
1247,07/12/22 09:04:24 AM,14.325,,,,,
1248,07/12/22 09:19:24 AM,14.325,,,,,
1249,07/12/22 09:34:24 AM,14.421,,,,,
1250,07/12/22 09:49:24 AM,14.421,,,,,
1251,07/12/22 10:04:24 AM,14.421,,,,,
1252,07/12/22 10:19:24 AM,14.517,,,,,
1253,07/12/22 10:34:24 AM,14.517,,,,,
1254,07/12/22 10:49:24 AM,14.517,,,,,
1255,07/12/22 11:04:24 AM,14.804,,,,,
1256,07/12/22 11:19:24 AM,14.804,,,,,
1257,07/12/22 11:34:24 AM,14.613,,,,,
1258,07/12/22 11:49:24 AM,14.804,,,,,
1259,07/12/22 12:04:24 PM,14.900,,,,,
1260,07/12/22 12:19:24 PM,14.996,,,,,
1261,07/12/22 12:34:24 PM,14.996,,,,,
1262,07/12/22 12:49:24 PM,14.996,,,,,
1263,07/12/22 01:04:24 PM,15.091,,,,,
1264,07/12/22 01:19:24 PM,15.091,,,,,
1265,07/12/22 01:34:24 PM,15.187,,,,,
1266,07/12/22 01:49:24 PM,15.187,,,,,
1267,07/12/22 02:04:24 PM,15.187,,,,,
1268,07/12/22 02:19:24 PM,15.282,,,,,
1269,07/12/22 02:34:24 PM,15.378,,,,,
1270,07/12/22 02:49:24 PM,15.473,,,,,
1271,07/12/22 03:04:24 PM,15.473,,,,,
1272,07/12/22 03:19:24 PM,15.569,,,,,
1273,07/12/22 03:34:24 PM,15.569,,,,,
1274,07/12/22 03:49:24 PM,15.473,,,,,
1275,07/12/22 04:04:24 PM,15.473,,,,,
1276,07/12/22 04:19:24 PM,15.569,,,,,
1277,07/12/22 04:34:24 PM,15.091,,,,,
1278,07/12/22 04:49:24 PM,15.187,,,,,
1279,07/12/22 05:04:24 PM,15.187,,,,,
1280,07/12/22 05:19:24 PM,15.187,,,,,
1281,07/12/22 05:34:24 PM,15.187,,,,,
1282,07/12/22 05:49:24 PM,15.091,,,,,
1283,07/12/22 06:04:24 PM,14.900,,,,,
1284,07/12/22 06:19:24 PM,14.996,,,,,
1285,07/12/22 06:34:24 PM,14.996,,,,,
1286,07/12/22 06:49:24 PM,14.900,,,,,
1287,07/12/22 07:04:24 PM,14.900,,,,,
1288,07/12/22 07:19:24 PM,14.804,,,,,
1289,07/12/22 07:34:24 PM,14.804,,,,,
1290,07/12/22 07:49:24 PM,14.804,,,,,
1291,07/12/22 08:04:24 PM,14.804,,,,,
1292,07/12/22 08:19:24 PM,14.709,,,,,
1293,07/12/22 08:34:24 PM,14.709,,,,,
1294,07/12/22 08:49:24 PM,14.709,,,,,
1295,07/12/22 09:04:24 PM,14.709,,,,,
1296,07/12/22 09:19:24 PM,14.613,,,,,
1297,07/12/22 09:34:24 PM,14.517,,,,,
1298,07/12/22 09:49:24 PM,14.517,,,,,
1299,07/12/22 10:04:24 PM,14.517,,,,,
1300,07/12/22 10:19:24 PM,14.517,,,,,
1301,07/12/22 10:34:24 PM,14.517,,,,,
1302,07/12/22 10:49:24 PM,14.517,,,,,
1303,07/12/22 11:04:24 PM,14.517,,,,,
1304,07/12/22 11:19:24 PM,14.517,,,,,
1305,07/12/22 11:34:24 PM,14.517,,,,,
1306,07/12/22 11:49:24 PM,14.517,,,,,
1307,07/13/22 12:04:24 AM,14.709,,,,,
1308,07/13/22 12:19:24 AM,14.517,,,,,
1309,07/13/22 12:34:24 AM,14.613,,,,,
1310,07/13/22 12:49:24 AM,14.517,,,,,
1311,07/13/22 01:04:24 AM,14.421,,,,,
1312,07/13/22 01:19:24 AM,14.517,,,,,
1313,07/13/22 01:34:24 AM,14.517,,,,,
1314,07/13/22 01:49:24 AM,14.517,,,,,
1315,07/13/22 02:04:24 AM,14.517,,,,,
1316,07/13/22 02:19:24 AM,14.517,,,,,
1317,07/13/22 02:34:24 AM,14.517,,,,,
1318,07/13/22 02:49:24 AM,14.517,,,,,
1319,07/13/22 03:04:24 AM,14.517,,,,,
1320,07/13/22 03:19:24 AM,14.613,,,,,
1321,07/13/22 03:34:24 AM,14.613,,,,,
1322,07/13/22 03:49:24 AM,14.517,,,,,
1323,07/13/22 04:04:24 AM,14.517,,,,,
1324,07/13/22 04:19:24 AM,14.517,,,,,
1325,07/13/22 04:34:24 AM,14.517,,,,,
1326,07/13/22 04:49:24 AM,14.517,,,,,
1327,07/13/22 05:04:24 AM,14.613,,,,,
1328,07/13/22 05:19:24 AM,14.613,,,,,
1329,07/13/22 05:34:24 AM,14.613,,,,,
1330,07/13/22 05:49:24 AM,14.613,,,,,
1331,07/13/22 06:04:24 AM,14.613,,,,,
1332,07/13/22 06:19:24 AM,14.613,,,,,
1333,07/13/22 06:34:24 AM,14.613,,,,,
1334,07/13/22 06:49:24 AM,14.613,,,,,
1335,07/13/22 07:04:24 AM,14.613,,,,,
1336,07/13/22 07:19:24 AM,14.613,,,,,
1337,07/13/22 07:34:24 AM,14.613,,,,,
1338,07/13/22 07:49:24 AM,14.613,,,,,
1339,07/13/22 08:04:24 AM,14.613,,,,,
1340,07/13/22 08:19:24 AM,14.709,,,,,
1341,07/13/22 08:34:24 AM,14.709,,,,,
1342,07/13/22 08:49:24 AM,14.804,,,,,
1343,07/13/22 09:04:24 AM,14.900,,,,,
1344,07/13/22 09:19:24 AM,14.900,,,,,
1345,07/13/22 09:34:24 AM,14.900,,,,,
1346,07/13/22 09:49:24 AM,14.900,,,,,
1347,07/13/22 10:04:24 AM,14.996,,,,,
1348,07/13/22 10:19:24 AM,14.996,,,,,
1349,07/13/22 10:34:24 AM,14.996,,,,,
1350,07/13/22 10:49:24 AM,14.996,,,,,
1351,07/13/22 11:04:24 AM,14.996,,,,,
1352,07/13/22 11:19:24 AM,14.996,,,,,
1353,07/13/22 11:34:24 AM,15.091,,,,,
1354,07/13/22 11:49:24 AM,15.091,,,,,
1355,07/13/22 12:04:24 PM,15.187,,,,,
1356,07/13/22 12:19:24 PM,15.187,,,,,
1357,07/13/22 12:34:24 PM,15.187,,,,,
1358,07/13/22 12:49:24 PM,15.091,,,,,
1359,07/13/22 01:04:24 PM,15.091,,,,,
1360,07/13/22 01:19:24 PM,15.091,,,,,
1361,07/13/22 01:34:24 PM,15.187,,,,,
1362,07/13/22 01:49:24 PM,15.187,,,,,
1363,07/13/22 02:04:24 PM,15.091,,,,,
1364,07/13/22 02:19:24 PM,14.996,,,,,
1365,07/13/22 02:34:24 PM,14.996,,,,,
1366,07/13/22 02:49:24 PM,14.996,,,,,
1367,07/13/22 03:04:24 PM,14.996,,,,,
1368,07/13/22 03:19:24 PM,14.900,,,,,
1369,07/13/22 03:34:24 PM,14.996,,,,,
1370,07/13/22 03:49:24 PM,14.421,,,,,
1371,07/13/22 04:04:24 PM,14.421,,,,,
1372,07/13/22 04:19:24 PM,14.421,,,,,
1373,07/13/22 04:34:24 PM,14.421,,,,,
1374,07/13/22 04:49:24 PM,14.613,,,,,
1375,07/13/22 05:04:24 PM,14.709,,,,,
1376,07/13/22 05:19:24 PM,14.709,,,,,
1377,07/13/22 05:34:24 PM,14.709,,,,,
1378,07/13/22 05:49:24 PM,14.709,,,,,
1379,07/13/22 06:04:24 PM,14.709,,,,,
1380,07/13/22 06:19:24 PM,14.709,,,,,
1381,07/13/22 06:34:24 PM,14.709,,,,,
1382,07/13/22 06:49:24 PM,14.804,,,,,
1383,07/13/22 07:04:24 PM,14.804,,,,,
1384,07/13/22 07:19:24 PM,14.900,,,,,
1385,07/13/22 07:34:24 PM,14.900,,,,,
1386,07/13/22 07:49:24 PM,14.900,,,,,
1387,07/13/22 08:04:24 PM,14.804,,,,,
1388,07/13/22 08:19:24 PM,14.900,,,,,
1389,07/13/22 08:34:24 PM,14.804,,,,,
1390,07/13/22 08:49:24 PM,14.804,,,,,
1391,07/13/22 09:04:24 PM,14.709,,,,,
1392,07/13/22 09:19:24 PM,14.709,,,,,
1393,07/13/22 09:34:24 PM,14.613,,,,,
1394,07/13/22 09:49:24 PM,14.517,,,,,
1395,07/13/22 10:04:24 PM,14.517,,,,,
1396,07/13/22 10:19:24 PM,14.517,,,,,
1397,07/13/22 10:34:24 PM,14.421,,,,,
1398,07/13/22 10:49:24 PM,14.421,,,,,
1399,07/13/22 11:04:24 PM,14.421,,,,,
1400,07/13/22 11:19:24 PM,14.421,,,,,
1401,07/13/22 11:34:24 PM,14.134,,,,,
1402,07/13/22 11:49:24 PM,14.134,,,,,
1403,07/14/22 12:04:24 AM,14.134,,,,,
1404,07/14/22 12:19:24 AM,14.134,,,,,
1405,07/14/22 12:34:24 AM,14.134,,,,,
1406,07/14/22 12:49:24 AM,14.134,,,,,
1407,07/14/22 01:04:24 AM,14.038,,,,,
1408,07/14/22 01:19:24 AM,14.038,,,,,
1409,07/14/22 01:34:24 AM,14.134,,,,,
1410,07/14/22 01:49:24 AM,14.134,,,,,
1411,07/14/22 02:04:24 AM,14.038,,,,,
1412,07/14/22 02:19:24 AM,14.038,,,,,
1413,07/14/22 02:34:24 AM,14.038,,,,,
1414,07/14/22 02:49:24 AM,14.038,,,,,
1415,07/14/22 03:04:24 AM,14.038,,,,,
1416,07/14/22 03:19:24 AM,14.038,,,,,
1417,07/14/22 03:34:24 AM,14.038,,,,,
1418,07/14/22 03:49:24 AM,14.038,,,,,
1419,07/14/22 04:04:24 AM,14.038,,,,,
1420,07/14/22 04:19:24 AM,14.038,,,,,
1421,07/14/22 04:34:24 AM,14.038,,,,,
1422,07/14/22 04:49:24 AM,14.038,,,,,
1423,07/14/22 05:04:24 AM,14.038,,,,,
1424,07/14/22 05:19:24 AM,14.134,,,,,
1425,07/14/22 05:34:24 AM,14.134,,,,,
1426,07/14/22 05:49:24 AM,14.134,,,,,
1427,07/14/22 06:04:24 AM,14.134,,,,,
1428,07/14/22 06:19:24 AM,14.134,,,,,
1429,07/14/22 06:34:24 AM,14.134,,,,,
1430,07/14/22 06:49:24 AM,14.325,,,,,
1431,07/14/22 07:04:24 AM,14.134,,,,,
1432,07/14/22 07:19:24 AM,14.134,,,,,
1433,07/14/22 07:34:24 AM,14.134,,,,,
1434,07/14/22 07:49:24 AM,14.038,,,,,
1435,07/14/22 08:04:24 AM,14.325,,,,,
1436,07/14/22 08:19:24 AM,14.134,,,,,
1437,07/14/22 08:34:24 AM,14.230,,,,,
1438,07/14/22 08:49:24 AM,14.325,,,,,
1439,07/14/22 09:04:24 AM,14.230,,,,,
1440,07/14/22 09:19:24 AM,14.230,,,,,
1441,07/14/22 09:34:24 AM,14.230,,,,,
1442,07/14/22 09:49:24 AM,14.230,,,,,
1443,07/14/22 09:58:27 AM,,Logged,,,,
1444,07/14/22 09:58:28 AM,,,,Logged,,
1445,07/14/22 09:58:59 AM,,,Logged,,,
1446,07/14/22 10:04:24 AM,23.100,,,,,
1447,07/14/22 10:19:24 AM,14.325,,,,,
1448,07/14/22 10:34:24 AM,14.230,,,,,
1449,07/14/22 10:49:24 AM,14.230,,,,,
1450,07/14/22 11:04:24 AM,14.134,,,,,
1451,07/14/22 11:19:24 AM,14.134,,,,,
1452,07/14/22 11:34:24 AM,13.846,,,,,
1453,07/14/22 11:49:24 AM,13.750,,,,,
1454,07/14/22 12:04:24 PM,13.750,,,,,
1455,07/14/22 12:19:24 PM,13.750,,,,,
1456,07/14/22 12:34:24 PM,13.750,,,,,
1457,07/14/22 12:49:24 PM,13.846,,,,,
1458,07/14/22 01:04:24 PM,13.942,,,,,
1459,07/14/22 01:19:24 PM,14.038,,,,,
1460,07/14/22 01:34:24 PM,14.038,,,,,
1461,07/14/22 01:49:24 PM,14.038,,,,,
1462,07/14/22 02:04:24 PM,14.038,,,,,
1463,07/14/22 02:19:24 PM,14.038,,,,,
1464,07/14/22 02:34:24 PM,14.038,,,,,
1465,07/14/22 02:49:24 PM,14.134,,,,,
1466,07/14/22 03:04:24 PM,14.134,,,,,
1467,07/14/22 03:19:24 PM,14.038,,,,,
1468,07/14/22 03:34:24 PM,13.942,,,,,
1469,07/14/22 03:49:24 PM,14.134,,,,,
1470,07/14/22 04:04:24 PM,13.846,,,,,
1471,07/14/22 04:19:24 PM,13.846,,,,,
1472,07/14/22 04:34:24 PM,13.846,,,,,
1473,07/14/22 04:49:24 PM,13.846,,,,,
1474,07/14/22 05:04:24 PM,13.846,,,,,
1475,07/14/22 05:19:24 PM,13.846,,,,,
1476,07/14/22 05:34:24 PM,13.846,,,,,
1477,07/14/22 05:49:24 PM,13.942,,,,,
1478,07/14/22 06:04:24 PM,13.846,,,,,
1479,07/14/22 06:19:24 PM,13.750,,,,,
1480,07/14/22 06:34:24 PM,13.750,,,,,
1481,07/14/22 06:49:24 PM,13.942,,,,,
1482,07/14/22 07:04:24 PM,14.038,,,,,
1483,07/14/22 07:19:24 PM,13.750,,,,,
1484,07/14/22 07:34:24 PM,13.750,,,,,
1485,07/14/22 07:49:24 PM,13.846,,,,,
1486,07/14/22 08:04:24 PM,13.750,,,,,
1487,07/14/22 08:19:24 PM,13.846,,,,,
1488,07/14/22 08:34:24 PM,13.750,,,,,
1489,07/14/22 08:49:24 PM,13.846,,,,,
1490,07/14/22 09:04:24 PM,13.750,,,,,
1491,07/14/22 09:19:24 PM,13.846,,,,,
1492,07/14/22 09:34:24 PM,13.654,,,,,
1493,07/14/22 09:49:24 PM,13.846,,,,,
1494,07/14/22 10:04:24 PM,13.846,,,,,
1495,07/14/22 10:19:24 PM,13.654,,,,,
1496,07/14/22 10:34:24 PM,13.654,,,,,
1497,07/14/22 10:49:24 PM,13.654,,,,,
1498,07/14/22 11:04:24 PM,13.654,,,,,
1499,07/14/22 11:19:24 PM,13.558,,,,,
1500,07/14/22 11:34:24 PM,13.654,,,,,
1501,07/14/22 11:49:24 PM,13.654,,,,,
1502,07/15/22 12:04:24 AM,13.654,,,,,
1503,07/15/22 12:19:24 AM,13.654,,,,,
1504,07/15/22 12:34:24 AM,13.654,,,,,
1505,07/15/22 12:49:24 AM,13.654,,,,,
1506,07/15/22 01:04:24 AM,13.750,,,,,
1507,07/15/22 01:19:24 AM,13.750,,,,,
1508,07/15/22 01:34:24 AM,13.558,,,,,
1509,07/15/22 01:49:24 AM,13.654,,,,,
1510,07/15/22 02:04:24 AM,13.654,,,,,
1511,07/15/22 02:19:24 AM,13.558,,,,,
1512,07/15/22 02:34:24 AM,13.654,,,,,
1513,07/15/22 02:49:24 AM,13.558,,,,,
1514,07/15/22 03:04:24 AM,13.558,,,,,
1515,07/15/22 03:19:24 AM,13.558,,,,,
1516,07/15/22 03:34:24 AM,13.558,,,,,
1517,07/15/22 03:49:24 AM,13.558,,,,,
1518,07/15/22 04:04:24 AM,13.558,,,,,
1519,07/15/22 04:19:24 AM,13.558,,,,,
1520,07/15/22 04:34:24 AM,13.558,,,,,
1521,07/15/22 04:49:24 AM,13.558,,,,,
1522,07/15/22 05:04:24 AM,13.558,,,,,
1523,07/15/22 05:19:24 AM,13.558,,,,,
1524,07/15/22 05:34:24 AM,13.558,,,,,
1525,07/15/22 05:49:24 AM,13.558,,,,,
1526,07/15/22 06:04:24 AM,13.558,,,,,
1527,07/15/22 06:19:24 AM,13.654,,,,,
1528,07/15/22 06:34:24 AM,13.558,,,,,
1529,07/15/22 06:49:24 AM,13.558,,,,,
1530,07/15/22 07:04:24 AM,13.558,,,,,
1531,07/15/22 07:19:24 AM,13.558,,,,,
1532,07/15/22 07:34:24 AM,13.558,,,,,
1533,07/15/22 07:49:24 AM,13.558,,,,,
1534,07/15/22 08:04:24 AM,13.558,,,,,
1535,07/15/22 08:19:24 AM,13.558,,,,,
1536,07/15/22 08:34:24 AM,13.461,,,,,
1537,07/15/22 08:49:24 AM,13.461,,,,,
1538,07/15/22 09:04:24 AM,13.654,,,,,
1539,07/15/22 09:19:24 AM,13.750,,,,,
1540,07/15/22 09:34:24 AM,13.558,,,,,
1541,07/15/22 09:49:24 AM,13.461,,,,,
1542,07/15/22 10:04:24 AM,13.461,,,,,
1543,07/15/22 10:19:24 AM,13.558,,,,,
