211	PC O-33:0 	266178	207429	212040	137381	111928	226418	177297	288043	150841	167981	188090	127336	189414	191490	135909	232602	193456	69995	131965	195177	136938	169872	243391	191841	140959	155086	244810	425918	1123909	277780	425314	491172	404622	257122	88540	302330	148161	227516	250239	208738	408094	296434	235678	117551	200078	321106	207980	178785	214649	139016	251971	91200	132502	189863	104459	287470	141794	118303	293056	184982	342911	113282	91051	108411	119219	129985	205136	148296	130531
212	PC O-33:6 	3032473	2656625	2772305	2817333	1780060	2066036	2600777	3728896	1789882	1609041	2277505	3535378	1655947	2654102	1137607	3015843	2100509	1056791	3052364	1735891	2649656	2299424	3620848	4794912	1075093	2515856	3062403	1328421	3959159	488750	1811976	2135174	1266978	768574	650532	1670651	649614	2658552	1788459	3636830	2715152	1689537	1146149	2233284	3386235	2545831	2387469	2156526	2552400	1466893	3038995	1307233	1783057	1141803	2675717	2917522	1100619	531369	3811442	1976234	2810268	1547520	1632472	2344034	1410117	1517665	1723615	1747261	2883747
213	PC O-34:0 Isomer A	1038459	689111	1118715	981050	623883	729947	1005526	1387582	890136	702971	813097	1312531	574004	1079044	645508	990447	864875	403906	781383	486306	678704	991691	1299811	911033	936099	565146	908146	850268	7223899	870755	3378424	1725910	758416	1297858	1187584	2984430	583633	1436466	656079	565114	1131199	1135078	1036633	698274	746916	551253	542661	760761	836556	443404	880027	614009	507222	485270	925551	1415460	548325	201953	985765	473886	893667	521663	404641	795858	487103	352100	674465	522113	425037
214	PC O-34:0 Isomer B	69190	65309	105986	36728	44799	59081	62473	81864	48930	49339	61271	85088	58176	75717	28177	130385	87435	34216	90207	60175	32262	57030	64626	32989	61915	43137	88459	225111	542030	190163	206605	426285	218540	120951	107571	235200	91008	124581	97368	52704	138170	125550	115461	43517	74895	92242	92576	57922	68880	26284	71569	32978	44831	41357	32917	102599	41672	26155	91584	67475	83673	53965	18784	76103	20452	21757	59895	38191	81696
215	PC O-34:1|PC O-16:0_18:1	7767424	5372050	8470918	7476570	4705785	5781937	7404980	10124478	6756402	5618356	5921471	9751518	4313296	8031062	4875471	7427807	6280386	2746231	6159621	3650244	5192875	7439388	9323254	6517368	7138362	4390280	6613359	6494219	47370802	6517322	23493687	12408728	5387250	9899600	8909935	20566715	4155782	10425589	4781830	3993122	8644665	8189402	7775549	5520006	5834228	4231131	4019401	5898709	6449739	3296803	6766019	5043813	3837605	3484272	6749235	10511365	4568081	1277935	7134868	3611230	6328550	3944283	2974726	6268994	3506617	2586319	5140820	3729317	3642974
216	PC O-34:2 	9160	3582	5179	9490	6693	3545	5682	12805	9148	4659	5427	8619	3934	6839	2929	7232	6418	3303	8687	4814	7157	5061	6630	11723	3046	3037	8360	3163	8712	3721	4527	3089	2415	3087	2463	6165	2755	2165	1753	2513	2585	3770	5095	5341	4253	2974	3662	7846	3334	3579	11356	3186	5371	4659	7111	8352	2019	1474	3820	2829	10732	4818	3301	2949	3998	1952	5087	2557	6524
217	PC O-36:1 	614085	334944	626098	445659	319156	422391	567424	808937	792329	468625	390830	781676	360922	643170	420411	602341	557604	255405	438707	379613	507108	434855	591885	611882	496585	259562	625618	851346	6286383	1351854	4773571	2505672	778785	1642969	1150726	2418209	603655	755996	406122	348479	462592	946048	938585	346688	407703	335318	327966	675856	481029	302417	573760	440363	368969	335816	445467	724269	366482	75705	400407	329360	542384	425179	271147	431500	287386	153894	416825	130338	291594
218	PC O-37:5 	0	571812	0	17882	29751	47800	3654647	15539	4697407	167180	60843	15406	1851603	18031	39336	16770	17774	545113	34881	1581258	113199	101874	102672	6385624	17971	13614	2277517	271662	247155	1109532	45273	676456	590038	593497	127502	139134	1016193	49926	159175	805109	107371	2200713	2365450	16327	731633	15404	14929	2763604	75754	986471	16005	0	14452	16047	38018	190644	65034	187828	16178	1623120	4677492	30550	368650	17984	2977363	303166	1946734	429797	464970
219	PC O-37:6 	940944	519368	757887	792111	395218	642590	897345	998742	1333516	794172	820208	882289	680888	915684	676816	596606	577249	212939	795200	621308	602556	886587	1308318	1136986	885486	277098	763822	135831	1718538	141829	1248055	254479	67580	73939	72916	848005	125500	889624	74413	2128612	434017	943034	1069921	915040	884973	297449	544477	1007195	640899	725963	1087607	711669	836522	826046	997518	903065	764895	21299	593104	662654	1014107	445249	771355	1106768	1090307	666504	718128	172576	799576
220	PC O-38:7 	3151	2040	1931	3051	2258	2092	2420	2682	3258	3454	2698	2442	2664	3497	2868	2444	2169	3121	2288	1785	2415	2954	3859	4416	1847	1717	3010	2269	7174	2336	2944	2585	1171	2323	2148	2764	2948	3136	1853	4516	1744	2273	3052	2385	2211	2487	1800	3666	1572	1811	2821	1974	2754	2410	2871	2258	1584	1963	1752	1806	2721	2305	2784	2975	3044	2391	3316	1008	2019
221	PC O-39:8 	488805	204024	368954	440198	313866	286005	925919	382707	790043	422690	519199	434864	560901	520550	259697	277177	394582	294918	328179	523150	340091	498344	623379	993587	453273	224046	543920	87222	426495	74460	230042	152215	57966	112305	45472	236990	106388	343318	56633	282806	207384	453531	487510	481068	647543	177791	237128	611094	332922	341333	404229	406194	304156	535817	433807	552388	275110	47785	394512	425785	843988	287516	439269	477439	748674	256305	517717	377948	471210
222	PC O-40:5 	4903	4345	4191	4316	2753	3711	3507	3941	3900	2782	3937	3280	3736	5919	3363	4522	3831	2533	3109	3009	4846	3184	3990	9231	3622	2131	4114	2031	5846	2490	3132	2349	2172	1995	2237	3220	2803	2354	2210	4393	3269	4334	4194	3456	3378	3218	2182	6595	2812	2264	3453	3880	3007	3892	3483	3909	2397	1704	3560	2815	4809	3028	4107	3057	3580	2622	3613	2485	4185
223	PC O-40:7 	4603	2276	3236	3807	2465	2299	2705	2592	4314	3509	2493	2886	2305	3682	2258	3593	4037	2673	3244	2041	4186	3968	3136	8521	2344	1085	2593	1361	6910	2488	4446	2266	1080	2156	1669	3761	2448	2906	1315	3771	2038	2978	3663	2487	4183	1957	2031	3880	2294	2880	4358	2783	3072	3678	3586	2477	2252	1314	1788	2888	3551	2975	2976	2801	4558	1385	3331	906	2243
224	PC O-42:7 or PC 42:7e 	1722070	536471	1404776	1089627	643809	1367330	1913731	933846	2740686	683675	968787	1238405	703664	1758104	731244	802274	1485530	601387	1068857	795786	1364381	1655824	1525869	3114803	1669044	443283	861746	263038	4678598	670888	2279597	819361	260896	643841	380403	1658867	639057	1371127	218160	831128	610430	1335265	1476728	1116359	1202244	592514	568569	1907834	905295	883231	1850829	947277	1082649	964048	1168235	1659629	1140306	159576	1162627	914740	1840645	1248705	1047664	1585217	1739466	290495	1508953	250054	1512547
225	PC P-32:1 or PC O-32:2 	639276	421670	433224	472536	256149	434251	628210	445698	515580	326615	404143	491570	471648	361298	394883	338086	505529	252626	323098	450955	351433	387878	612493	448913	362576	426930	488055	355552	1343725	278899	580713	432259	357031	330341	189901	473794	329721	571772	249393	264185	569792	653462	628148	555856	603215	401611	397714	592143	473730	357542	538368	199825	306221	694170	538326	491827	343752	182862	610996	474035	817257	283949	364134	357922	308149	296392	487998	476587	463223
226	PC P-34:0 or PC O-34:1 	25430	20197	30523	27468	18312	22989	25799	35780	20800	20790	22431	35470	16978	24716	18580	27619	24676	12338	26933	13731	17873	26424	29831	23790	23912	18378	19914	28096	151515	25350	73203	38266	21502	38206	36619	64447	17561	36585	21288	11046	33594	25537	24721	20594	21227	19725	16434	21471	24625	12833	24655	19865	15760	13155	24045	34092	18541	7899	26583	12948	20725	15029	11340	23670	12898	11953	18669	16009	12501
227	PC P-34:1 or PC O-34:2	11894	11436	10937	15386	10717	9003	13982	15817	15293	12024	12452	13416	11058	12980	9883	10816	11777	7781	10313	9337	8780	10590	15331	30879	9261	8071	16539	18767	79433	18075	32112	20594	12842	24995	20441	27376	11035	16635	10706	5220	12086	16852	16339	10528	11382	10418	8955	14451	11837	8067	11215	9413	7729	8669	15050	14113	7816	4691	11512	8775	15738	8046	9088	10284	9300	6344	10077	8057	6979
228	PC P-34:1 or PC O-34:2 	1615151	1124326	1291544	1081971	656246	1088050	1936243	1252253	2208589	1060365	1065559	1307495	1117685	998362	736382	1268931	1401774	647153	821593	1146520	835365	1295181	1297221	1567614	973164	696481	1542730	701598	6095015	1312011	3312325	2057851	984571	1894057	802173	2321093	1044224	1289905	566331	645334	1109554	2448478	2406851	1260849	1554521	666326	772047	1810063	984734	869943	1107719	479886	689495	1249754	1240384	1286760	829207	258125	1192309	993498	2120058	627140	963495	758186	1166378	371865	1293987	563929	967295
229	PC P-36:1 or PC O-36:2	1081674	1049255	951440	751207	554624	662405	1615969	1110077	2079876	788764	886612	1070005	1317321	1133878	710373	977017	1010061	507857	775931	824664	903552	933747	1168815	2113463	878887	561965	1384743	2951828	12871650	3531821	6577834	3665728	1553288	3393289	2217518	4015190	1468958	1613989	623529	729460	905935	2660592	2826246	759624	937545	644228	678129	1606240	936688	662953	988316	985950	871104	698182	1409096	1568997	736572	203829	698536	763236	1609499	1565880	778525	845836	786273	263876	1072849	379466	619960
230	PC P-36:1 or PC O-36:2 	2292	1432	2789	1310	1148	1464	1765	2170	2605	1708	1290	2187	1316	2217	1294	2443	1975	742	1360	1426	2192	1370	1481	2754	1500	1398	1507	1694	7228	2432	5568	2725	1951	2390	2474	3999	1328	2298	1231	1329	1452	1863	1804	1266	1594	1468	1235	1957	1914	1050	2219	1395	1465	1096	1501	1927	1199	784	1595	1206	2062	1554	1123	1678	975	890	1257	1019	975
231	PC P-36:2 or PC O-36:3 	109830	267819	120208	422316	255600	181655	452284	305547	623724	311393	249949	305098	289780	372710	286589	85157	227008	189752	106997	109894	335935	331031	505699	640701	312946	136884	434396	553125	5174742	849294	2449354	1094404	440982	867820	529039	1818361	389969	651185	240267	273911	329555	802031	818648	244270	229567	196680	176858	525687	198421	148434	269546	195150	205425	270170	441094	487256	212691	85196	119073	154473	616675	270569	253868	244210	323363	138114	374381	145008	161978
232	PC P-36:3 or PC O-36:4 	8023	8493	7122	9613	7641	5774	8939	12519	7429	5680	9280	6936	6097	7704	5341	6915	4862	4168	4981	5553	5051	7237	11016	16710	5003	7236	9971	2956	8623	2934	4997	3759	2698	3751	3863	4561	4803	5098	3828	4896	6397	5976	6365	9674	6898	5392	4891	10022	7597	5430	6655	7862	4974	5884	9145	8087	5381	3839	8635	5459	9418	5627	6033	6300	6307	5735	4966	7875	5726
233	PC P-38:3 or PC O-38:4	2914134	1863837	1935386	3056331	1937268	1510224	2595610	3905067	3513900	1411549	2840493	3058208	1864706	3332021	1606506	2200574	1363669	1035688	1218790	2052698	1544782	1604095	3331908	8213357	1686172	1021451	4602501	1186710	5374128	1104680	3771223	2104954	882440	1298578	1054172	2686419	1394240	1311952	768781	1637899	991660	2841607	2803517	2346062	1740775	990183	1080503	4222247	1841061	1571739	2233919	2269639	1292572	2142394	2329121	3239272	1055428	481488	1570026	1320557	3532051	1798019	1901324	1609449	1792529	591988	1415301	703288	1624193
234	PC P-38:3 or PC O-38:4 	7495	5888	5911	9200	5979	4950	6741	11078	8545	4801	9050	9135	6205	9193	5967	6734	4393	3996	4261	6200	4345	4557	8528	18700	5062	3812	10848	4599	12364	3932	9251	6319	3324	4603	3989	6820	4881	3796	3060	3644	3307	7604	7764	7456	5473	4327	3978	13223	6007	5388	6122	7178	4263	7573	6748	8500	3928	2842	5279	4043	9704	5659	6087	5457	5059	2233	4262	2943	4671
235	PC P-38:4 or PC O-38:5 Isomer A 	4848755	2269691	3288422	4750682	3375292	1954382	5294446	3400784	6226174	3376515	4687230	3711896	4336621	8109633	2530175	3207428	2710749	1856439	4622132	3307831	4240929	4116772	5867748	10021842	3367360	1455929	3664821	1380460	6259286	1271609	3327218	1926061	752515	1420160	182690	2829131	2295673	2983440	630020	6415015	1365875	5255267	5511643	3614070	3906629	1320091	1429322	7360866	2654091	2439710	4507277	2603332	2780763	3045975	4073822	5268102	2125650	499366	2778308	2262020	6912290	2766417	4808730	3857124	5399596	1898775	2595442	2171325	3693057
236	PC P-38:4 or PC O-38:5 Isomer B 	2007393	1339096	1014828	2104353	1086849	828656	2302382	2079051	3114723	1102961	2272212	1847060	1988810	2259139	1096746	1105078	1010497	832910	971711	1477410	1261043	1815886	2366746	7142617	1269122	731479	2798877	898779	3548700	1040017	1758278	1019026	422992	1035512	623189	1525656	1310149	1185897	407627	1646960	737050	2725419	2853240	1846784	1557819	654681	781210	3272849	1525076	1277937	1457954	1319558	1650702	1551653	1922887	2419380	844541	344866	980007	1063869	4067424	1586693	1901109	1436861	2045807	606094	1709517	787427	1306393
237	PC P-38:4 or PC O-38:5 Isomer C	3629	4049	1973	3365	2863	1755	4931	3597	5654	2204	4604	2660	4832	3836	2462	3141	1944	3159	2196	3645	2408	2839	4369	14066	2697	2683	6500	2724	7016	3037	4302	2981	2299	3272	2225	3093	4271	2613	1786	3134	2105	5839	6453	4757	3138	2132	2144	8023	3886	3043	3156	3277	3115	3079	3536	4805	1758	1954	2344	2648	8531	3941	4747	2974	4065	1575	3318	2698	2629
238	PC P-38:5 or PC O-38:6 	23597	11997	19290	21916	14960	14576	18814	19488	20650	20333	18024	18172	13333	21591	15325	18671	18560	14127	15927	10802	19627	21267	21851	35409	18067	9103	11790	6606	35222	8831	16450	7712	3226	10308	8409	15912	9625	22989	6324	13720	11949	15112	14730	19998	17571	12020	10274	21117	16167	12486	24234	18630	16255	14593	22756	17861	17258	6539	17988	10989	16863	16022	13922	19991	17744	6500	16835	7760	14045
239	PC P-38:5 or PC O-38:6 Isomer A 	16848777	5678313	11676582	12806759	7986532	8186986	11878735	11765809	14665768	13122762	11271454	10847891	7205062	14955464	7895336	10525177	11263646	5256337	9504106	6285555	13616337	13431513	15268680	22972420	10364623	4966451	7532109	1720332	19872786	2302202	8832569	2709088	835514	2752601	2038935	9283385	3761263	11686275	1755251	10116270	4918945	7866999	8319986	12457032	10374511	4762120	4753612	10914600	8834898	6959691	16476938	9658143	10053012	9574836	15216814	12821471	8447216	1314684	10556322	6601302	12339103	9101071	8326968	12157980	11058332	3706457	9771544	4135254	9954223
240	PC P-40:4 or PC O-40:5 	1824511	1197657	1092912	1283064	847258	1089424	1456386	1365970	1831747	749639	1234081	1256003	1042564	2196032	787840	1180797	807001	579155	953558	970549	1288304	976276	1619664	4217356	1300641	504029	1709329	330366	2566409	559758	1307746	829782	354841	480111	427078	973009	838546	878365	444410	1857610	764684	1848301	1650164	1123267	1016118	614154	555931	2210055	868233	724794	1305455	1135032	891823	1055515	1114184	1355139	672891	208685	1002834	791815	2117183	938517	1442411	1096798	1268762	681885	1232187	444045	1452647
241	PC P-40:5 or PC O-40:6 	8256285	3300632	6020771	5775313	3659269	3800003	7181975	6006326	13502415	5576828	5763963	7200226	3705265	8847349	4082734	5767286	6299781	2875714	4603050	4643056	7987781	5249820	6726063	30452845	4784601	1910014	5845837	1404863	17440557	3161387	12356364	3869074	919561	2473954	1776218	7311514	3160156	4551189	922499	4140345	1909059	6546033	6765701	4987761	4784436	2149537	2315905	7839550	4217930	3920110	7908768	4482756	4726036	5428998	6654433	6754888	3566682	754070	3502345	3721462	7511969	5840346	4872752	5655125	6838271	1149387	4946276	1104168	5153524
242	PC P-40:6 or PC O-40:7 Isomer A 	3179137	1016639	1763843	2034592	1284526	1258134	1923432	1655025	3674922	2303799	1578449	1725115	627103	2566745	1020965	2284424	2489603	1003208	1590461	1207762	2934310	1726624	2544983	6062520	1377087	444318	1516328	653969	4323926	592882	2593598	741830	266321	565038	338036	1944661	704037	1660430	283260	2883178	532490	1602908	1686320	1548573	1983025	753250	589265	2234780	1272869	1238364	3039660	1358911	1861437	1826491	2377100	1811303	1152393	236164	476979	1350027	2179118	1538377	1359963	1822675	2680812	547915	1900632	517054	1028026
243	PC P-40:6 or PC O-40:7 Isomer B 	2801617	2029947	1463289	1758009	1189432	1105839	4188752	1594356	8086126	1508759	2374438	2240564	2433839	5000599	1635887	1694352	2260849	1278848	1620881	2181583	2674733	2702717	3148651	9802305	1636822	1052454	2910749	783332	8292745	2254894	4554624	2018807	638010	1403318	755599	3100920	2065059	2187771	333590	4290310	945717	4822063	4927344	2449422	2521492	1044831	1200488	4518570	1851195	1974037	2804176	1291509	2524903	2111468	2778293	3039546	1258107	375987	1605193	1767721	5522237	4247855	3083486	2496302	4263210	608325	3564352	892979	2568360
244	PC P-40:7 or PC O-40:8 	1161612	414102	384531	985440	611103	529200	1024031	749697	2033439	811264	1000652	792046	738377	1149284	636758	504334	928612	460614	552520	543849	919050	865993	1328662	2382459	646109	89900	684401	368587	2867322	494722	1287928	456922	168378	373029	202822	1142314	444027	725638	174415	3760942	320829	938546	1011736	871649	893598	506874	386813	1244779	674205	663391	1159176	486430	751727	1152817	1321886	1020038	204303	101749	399996	591913	1557247	907743	526664	902881	1391348	68300	1175417	38022	821872
245	PC P-42:5 or PC O-42:6	408476	273647	206013	268980	179951	289115	414167	192247	452521	211112	295448	365596	310841	550848	319422	173871	406681	237081	225394	247598	250490	304161	387544	576807	338498	121050	386856	147494	659111	202106	700214	269068	104416	243162	118188	393893	353747	213911	83162	523134	246653	514254	601503	336390	270724	117825	192420	691733	170925	299643	395955	261106	213831	300586	342283	275863	126911	39839	188584	325648	383612	324013	432099	321637	464344	205379	404405	87932	446169
246	PC-O 16:0_18:1 	689265	371420	611199	626032	339082	384426	655730	831144	625802	375888	516900	740495	346790	698631	306578	507456	445534	176725	432574	293334	325651	522898	807850	629473	481563	277912	556445	374173	4295863	343749	1970817	944342	318196	593137	468243	1690642	284581	775229	272347	345569	526758	638842	606678	464302	443596	268841	266670	539053	449352	206625	544710	337263	295898	304452	554238	861869	275019	90603	501040	270347	630394	295247	288640	444815	272234	190953	382763	247441	303075
247	PC-p 18:0_22:6 	416201	281517	249220	358016	270991	245003	455289	412952	659772	258582	374523	384616	313723	496014	268527	301715	283261	258271	248566	280531	357490	369904	450373	1029249	296519	151460	498089	231383	764938	317996	557394	332705	149913	253249	172073	431160	406805	325626	107245	473090	212175	492196	501427	331241	290636	205390	184520	512697	274246	249410	373548	267141	300986	341505	357770	439264	244622	156928	269132	295065	586061	384668	340977	322016	512730	150547	387183	214308	344422
248	PE 16:0_16::1 	5955	6746	5394	4261	3675	4681	11173	6689	4436	2565	5042	10592	5327	4629	2970	5427	7731	3170	7349	6752	5019	4188	8241	4114	3494	39739	9095	2170	8308	2234	4000	9057	5296	1665	1759	2675	2858	6753	5611	3153	11729	7431	3161	8557	8459	8151	11841	5398	6637	4787	7315	1156	4751	2574	8388	5431	2034	2165	6299	6772	3711	3573	2023	6823	2609	4990	5022	7549	5041
249	PE 16:1_18:1 	11098	4899	8625	6132	5174	6321	11440	8782	7581	5541	6528	12579	4982	6498	3241	6893	8310	3813	8071	7251	8373	4799	8570	4937	3644	47738	5646	2047	8205	2630	6292	7606	4029	1592	2577	5313	2353	5487	4997	2749	8240	4507	3232	8475	8244	7749	9949	8105	8578	5126	11002	2197	6518	4420	9726	7995	2819	2339	10603	6272	9338	5531	4150	5246	2939	2536	5784	4148	5009
250	PE 18:0_22:3 	8526	7231	6177	5682	3144	6602	6212	7405	5094	4648	7318	5576	5892	6333	3855	6469	5583	2965	5143	6603	4608	3828	4588	2892	2608	4372	7370	5155	22514	3633	6579	8376	5224	4862	3041	6215	2002	3472	3195	4992	8071	3486	3517	5165	4763	6028	4486	6314	6886	3624	8668	4430	4083	3974	6517	6724	3230	2499	6249	4261	6667	5020	4537	2311	3203	3646	4471	3309	4753
251	PE 34:0 	1164	1535	1102	914	837	832	1064	1761	979	770	1862	1530	956	952	1021	1143	1068	991	1568	1200	1518	784	857	958	921	1740	1072	1067	5282	797	1586	3503	1754	1281	752	2429	1087	1362	1894	1141	914	1298	1067	1124	1676	933	732	935	723	920	941	323	1096	573	1279	911	397	377	1162	778	1193	707	1060	850	637	680	902	873	591
252	PE 34:1 	13729	10161	13150	14217	7769	9144	12692	15573	10569	8488	12463	19301	9096	8471	4498	10726	12802	5818	13604	11517	9190	8489	7987	5979	6839	24129	9310	8827	53460	8655	28169	37901	15188	7664	6731	22204	5723	17000	15071	8517	13209	15678	7545	9793	10637	8648	6495	7714	5082	5043	12695	2620	5398	4559	10203	8663	3288	2681	9797	6053	8266	4488	4429	6635	4555	4894	6215	4737	5826
253	PE 36:1 	5358	3323	4831	5865	3756	4396	3977	6269	4422	5128	5202	5987	3308	3581	2159	4180	4206	2699	5361	4092	4564	3783	3946	2881	3211	6728	3436	4980	17751	3740	13243	11419	5379	4818	4073	10449	3139	6100	4140	3140	3622	6187	4549	3231	4096	3390	2543	3882	2475	2386	4586	3466	2925	2402	4600	4604	1986	1098	3669	2133	3773	3153	2375	3268	2792	1621	3866	1759	2777
254	PE 36:2 	19848	10960	16128	17928	10218	13916	17946	21664	12231	12493	15076	31022	9648	11262	6223	17493	18793	5893	14685	13189	12009	12248	11211	8640	8452	58348	10428	6319	42759	5530	28615	20859	10303	5495	5860	20989	4781	11542	11343	5606	13217	13132	7116	11191	17675	14234	14701	12334	12228	6704	18542	4830	9464	7936	20088	15761	6157	4306	19665	10451	14285	10078	6581	8412	5677	3285	8196	4245	8733
255	PE 36:3 	23335	5169	15210	6912	4289	11677	5341	9918	12931	15563	10722	11150	4467	7992	3665	13137	16921	2706	7947	6590	13429	3678	3396	9949	3760	3564	5159	2805	14642	1703	13963	4717	2746	2008	2666	12298	1731	2819	2285	2152	4402	2875	2587	4308	3338	3885	3107	3599	9455	3638	17149	2628	14253	4391	4308	7590	3881	2797	5778	5722	6006	5367	2679	1847	3369	1471	5468	2234	3556
256	PE 36:4 	21027	12782	12427	20921	12192	11785	35119	21183	51664	13635	25574	15802	17411	15719	10972	10996	16635	10859	9522	15911	12976	18578	17212	21610	14665	17845	19384	4737	25853	5985	13430	8065	5093	7602	5538	11990	6711	13820	6980	19226	9781	13455	13149	28326	23355	15069	14670	26130	18034	20537	20910	11656	16170	25693	25774	18859	9594	6535	21940	20217	40744	14151	18008	12850	24252	4668	14950	8065	17145
257	PE 36:5|PE 16:0_20:5	7361411	2554689	7059369	6209033	3958842	4760706	8448095	5932618	8096878	6301765	9219946	7054699	4544832	6003697	3355664	4878548	5717107	2655046	8048894	5122675	7959041	7984038	6864721	3807688	6579511	5883648	5196521	863008	7847123	761024	4393648	2036870	848650	1282368	905036	4640705	1386595	6628855	1343861	4061039	3209228	3905446	3246759	12084410	10606044	5861966	5902441	8084164	9540638	7274082	11493983	3891697	8651459	7708812	11882157	7112061	5585355	1028638	11508977	8028899	10093915	4047753	7809982	7274797	6647096	2419355	5325991	2593534	7023888
258	PE 37:5|PE 17:0_20:5	44028	9349	27958	42994	25559	26512	113270	22966	130611	33091	63742	33202	61087	33198	22616	16374	44253	37788	22584	51219	24112	43519	49414	33673	35677	15569	27569	8027	44298	13286	17199	9684	8793	12815	6936	15038	20538	24296	6686	9319	22122	37445	43377	59115	79408	19566	31300	77397	32087	47619	37793	24691	30786	78137	53020	39882	25404	8246	40230	46695	140938	20121	52103	36396	99637	7498	62325	15084	50155
259	PE 38:2 	4852	3359	3632	3840	2722	3779	3334	4905	2880	4065	3154	5781	2942	3528	1992	4511	4039	2104	4690	3005	3274	3459	3014	2668	2743	8750	2303	2299	6890	2027	5059	4214	2033	1647	1578	3892	2034	3202	2434	6372	3872	3055	2675	3252	3730	4369	2561	3924	3650	1972	5520	1850	3827	1822	3724	3727	2237	1367	4435	2367	3722	3203	1649	2972	2037	1257	3261	1568	2304
260	PE 38:4 	4121425	1236479	2401929	3571913	2395218	2379449	3178850	3162932	4408556	3041087	4221870	2035724	2977932	3470047	2594316	1841071	2514175	1607374	1444618	1962151	1991944	2768643	3569486	1886922	2867054	1550490	2228341	1262563	3749486	888297	2104321	949206	491619	1156553	780037	2096320	1820703	2380372	876120	1468731	1792876	2898611	3021991	3693693	2344307	1565459	1531772	3996084	2431576	2334719	3043585	2763549	2702899	5339209	3921082	4329914	1866235	714783	2433290	1950550	4678400	3494277	2869049	2385240	3230891	432514	2639792	363531	2504467
261	PE 38:4|PE 18:0_20:4	81775	20960	40215	83313	43259	43943	68385	63488	88700	55177	91917	38095	57631	62332	39516	28135	50800	28934	24176	31934	30403	50199	68006	37513	47319	25146	39207	21126	92899	13111	42536	14034	8618	17903	10887	39737	26232	44031	14140	21118	28659	57779	57807	75438	48582	24512	24069	85621	41037	36359	59503	45468	43991	99107	80807	80386	25966	12359	46132	26571	110435	62563	51613	42714	66574	5953	45924	8207	34863
262	PE 38:5 	547640	86287	350238	608233	329367	323844	511334	361728	586403	396739	601046	357681	400001	521487	274403	196253	383857	254856	358587	306693	301036	419427	645399	149640	426209	189382	174175	82284	555868	69418	259598	80499	36953	96082	71410	272187	195022	371886	69595	75898	178523	368621	428380	557213	459773	182869	208893	625034	298470	286921	548830	367496	401489	457173	565563	501565	257155	60072	336122	227722	718436	312110	411888	513735	613999	44707	472847	47705	321686
263	PE 38:6 	4061136	1228987	4128118	4866755	3203655	3060728	3829940	3123042	4363314	3837863	4919054	4451146	2502854	3149318	2488430	2365442	3709584	1946409	4146809	2973314	3059978	4664408	3928971	0	4304302	3634754	1753096	0	3921195	428659	2352223	400649	318672	335925	385812	2081265	1093641	3114254	717792	2563545	1257392	2139285	2203972	4928923	4258525	2042166	2113927	2830750	2779308	3059440	4727662	2264200	3164406	3282374	5449820	3533357	3182431	567677	3017071	2880953	4148272	2293814	3178911	3994121	4016603	3256250	3016230	3169519	2473519
264	PE 38:6 Isomer B 	366841	83886	259714	464927	257881	241318	293223	260606	296556	320270	429921	327277	220179	325112	186340	190259	301466	151918	281858	201193	222507	278457	302438	181826	257363	152803	134172	27033	212884	24905	139548	53355	22472	42333	37785	127214	78310	194065	40969	37995	92747	172315	181101	357776	365487	198435	190469	344812	266816	206995	337753	259100	283991	260841	441883	312378	189838	54841	287660	181108	408509	189881	251197	266527	314199	53414	217264	65210	179817
265	PE 38:7|PE 18:2_20:5 Isomer A	3578209	787944	2226120	2034966	1448949	2394274	1217354	1353407	2210822	3598509	3778056	1241604	1899557	2484580	1677551	1113717	2383458	923139	2514033	2157612	2025404	936123	1146357	1704758	1503936	429150	624052	0	1305423	95455	767203	265942	181133	355468	292764	808640	381687	523387	167077	0	63481	712133	791094	1491054	907359	792403	508142	1051624	1944169	1577653	2246784	740057	2180045	1811830	1462966	1648503	1420738	421123	1097366	1595729	1782493	1007720	1015975	836749	926007	363098	820468	475997	602906
266	PE 38:7|PE 18:2_20:5 Isomer B	68322	20778	49104	47514	32693	58824	27793	36937	46979	78027	79394	31614	41508	50122	30502	30202	55222	21503	55365	46232	44933	22337	15702	21754	28137	11972	32860	2523	24217	3797	27528	8780	4605	6180	8069	19056	7733	8489	3021	4268	5753	11912	12693	28243	19757	20861	17078	25718	46705	34255	50800	16257	46343	30404	29319	30819	26191	12925	25088	34506	31312	20452	18326	13584	19066	7741	19233	13516	7947
267	PE 40:10|PE 20:5_20:5	34640	11477	21496	54400	33893	15541	35439	22917	39364	21749	49279	29819	38656	54530	21592	15049	20160	26217	33400	22225	21476	29217	51358	4021	27775	16659	15176	13571	31282	7818	16565	11939	7674	14303	10069	25847	26084	35707	12777	5705	24867	37861	48774	25417	19669	10200	14210	29506	12893	10280	19298	8802	12763	9337	20041	27403	6504	2557	14554	10369	14001	11898	16879	46832	34382	28611	29666	19386	17770
268	PE 40:6|PE 18:1_22:5	51141	10938	35478	55006	29690	32748	40538	35459	45651	34547	48049	33850	30022	47241	23709	23123	38161	18172	35863	27955	28059	56783	54293	18001	47449	21709	16313	5820	46568	4204	20465	8154	3979	6258	6230	19839	14145	46411	7260	18935	15277	28182	30972	55429	50664	24121	22232	61780	29069	26371	52970	36386	48619	29026	59391	52611	28601	6606	50580	24472	69216	34200	37119	47856	48371	7729	45047	9531	27386
