identifier,lipid,Ion species,INCHIKEY,m/z,RT,ESI mode,101,102,103,104,105,106,107,108,109,110,111,112,113,114,201,202,203,204,205,206,207,208,209,210,211,212,213,301,302,303,304,305,306,307,308,401,402,403,404,405,406,407,408,409,410,411,412,413,501,502,503,504,505,506,507,508,509,510,511,512,513,601,602,603,604,605,606,607,608
3.36_848.77,,[M+H]+,,848.7742,3.36,ESI pos,12430,32656,58173,15058,55244,31830,13867,24186,14535,19295,9169,21037,23969,19782,22023,13780,14903,34600,14966,50706,42734,19077,35007,26504,61060,19634,40480,17156,44780,18372,13720,9853,15209,20352,11671,25201,51794,108457,11495,33547,38058,29060,41744,15654,32479,20569,43602,454700,49912,17199,38852,15755,26904,27544,158842,42598,37497,25313,12458,32632,17852,18394,24046,17833,14849,29630,33453,13204,13924
0.19_120.09,,[M+H]+,,120.0857,0.19,ESI pos,204358,124602,9143,175437,298014,138561,160992,147588,263082,132011,195045,144244,216987,150878,207673,191299,213986,205212,298754,380889,237444,105489,433620,275768,213620,251247,430464,231336,212798,211481,210509,86265,141362,181031,216546,180621,202514,214707,113056,161629,93919,188009,185341,179860,283281,141568,180169,256337,264269,351391,287351,150111,181770,106929,152889,202616,427142,416729,175617,177877,220100,116696,154276,203368,162763,138873,155847,122043,168364
0.21_164.07,,[M-H]-,,164.0722,0.21,ESI neg,21489,40255,27398,46279,84082,45166,44281,27375,28335,17994,115639,12810,26098,19607,38093,13012,29672,52096,166915,121236,50703,13687,160893,126046,36324,6742,165343,8277,5805,5393,10255,15623,7008,19858,6268,16167,48901,22630,44612,61544,25901,24473,32708,34291,8624,29850,7704,28969,13108,18970,60456,25067,33663,12131,8943,22935,146968,155937,15985,32242,58907,5947,9028,12354,13844,4813,8688,9298,6612
4.30_941.80,,[M+H]+,,941.8044,4.3,ESI pos,14197,10146,239909,36890,16800,42056,9583,13124,18151,11598,10776,14752,35853,6897,16344,#VALUE!,16418,13312,13000,18247,#VALUE!,14371,22039,19713,17515,13769,18213,16419,15334,14381,14406,#VALUE!,14276,9078,#VALUE!,12425,13096,166528,11673,12692,31268,14209,21126,11787,17369,8984,50146,264578,74983,13911,398082,10868,8077,60862,83705,23396,18852,16034,9129,17468,25380,21046,12632,11399,16181,17832,17628,11600,#VALUE!
2.50_764.58,,[M-H]-,,764.5811,2.5,ESI neg,3997,8534,4462,9739,4232,5564,6682,3875,6274,5964,11650,3216,2664,6358,3093,2338,2613,5826,12867,7619,7084,7010,5984,3871,11183,2958,4562,5502,6345,18752,5361,26338,3163,17672,11894,2109,8692,5246,9216,4163,7777,3949,9001,5220,1652,4833,3963,4109,3414,1446,5054,5374,5766,10678,2971,2095,11698,4654,14951,4233,3398,5846,10912,7697,6133,2645,6079,15866,3917
1.90_743.58,,[M+H]+,,743.575,1.9,ESI pos,65804,81535,116131,102553,51763,71312,99850,89597,66313,59363,87282,115104,73375,35661,32687,53686,89898,110895,74324,66844,101739,110823,91061,71333,65952,26774,129405,179198,30386,20616,40769,258602,22394,63370,93649,50754,45653,110592,61268,58313,79198,65908,85084,107829,83977,64434,93107,70230,46483,77057,96671,121664,109135,83835,60614,26596,76777,72597,102384,33078,77860,64679,98683,89586,35503,46831,49478,99275,86366
3.70_836.76,,[M+H]+,,836.7555,3.7,ESI pos,14075,35457,25932,39409,29968,14154,10976,16559,39701,24040,10062,23322,25237,25610,50546,31675,20482,49419,17630,35485,28199,38844,45282,16501,31225,13769,19097,30760,57103,28513,19208,22412,32938,20708,18271,24850,16722,24837,15999,16876,26818,20069,18658,24572,24316,#VALUE!,42464,565434,58904,26051,317800,16120,14697,22913,142065,23947,19194,14846,14223,62513,19716,16940,11093,13777,27127,61151,22936,20793,42228
0.23_190.14,,[M+H]+,,190.1444,0.23,ESI pos,22666,8772,9624,63032,16497,13409,62587,10306,106592,17556,18873,5246,17359,9036,231715,77006,28611,61162,25049,104071,52844,9037,189563,103532,131059,121459,165166,96368,66041,13550,107018,2512,12503,85146,42795,15233,14428,7401,5748,68260,9244,11319,21271,14406,53843,3531,7682,282611,225101,260340,24875,10649,71846,13772,8298,14788,267761,15143,43324,6913,13765,41922,11414,99656,9804,25397,15424,14993,16472
0.20_271.00,,[M-H]-,,271.0041,0.2,ESI neg,5902,6012,8759,3663,1564,1341,5052,2566,3448,3093,1425,7231,5214,1948,10435,11673,2121,3119,2627,1087,1235,2937,2738,5023,2418,6869,3025,6146,1031,1300,1048,1650,1193,3064,408,3736,670,2512,1028,7268,885,1129,677,1409,6092,1008,1661,3971,8256,1965,1561,2167,5907,2401,1025,489,2519,1783,1521,496,1752,569,1137,7817,285,931,1140,752,1616
4.23_952.88,,[M+H]+,,952.88,4.23,ESI pos,14075,18600,380903,13995,46011,14493,12903,27553,15692,21141,22565,24984,23168,25449,28901,14341,39291,24929,24035,16505,41786,11547,8575,16136,16065,19634,21309,12800,48260,21281,21266,24633,28366,24505,34320,16497,19830,85257,17835,38486,33779,28418,49148,13221,14155,17905,33075,216326,39168,15850,417467,21153,18888,86361,22009,33217,16864,35705,6657,33226,34987,16426,14363,32170,19132,29360,38761,15919,24117
2.37_742.58,,[M+H]+,,742.5813,2.37,ESI pos,24737,25576,27055,29445,30271,31153,15687,37653,38182,43916,60966,39632,28041,16200,36979,33234,35704,18273,43440,41353,43444,16630,62928,30884,35694,18784,42176,59911,20885,20284,53411,228269,36670,77373,130748,18883,28783,39995,43552,37526,38857,18383,62942,18086,22579,36987,35493,26345,52579,33217,48502,49891,27511,16960,55744,18540,72733,18632,31169,38281,16633,43718,47129,36436,42927,43859,23637,74287,33855
0.20_207.20,,[M+H]+,,207.202,0.2,ESI pos,105713,125077,12404,52732,27622,98266,45829,154253,55899,137493,24887,127622,85994,119548,81845,149273,67423,58148,57899,74179,45972,95762,#VALUE!,192315,#VALUE!,158942,69458,59777,138384,19619,#VALUE!,49943,144628,36906,#VALUE!,146013,77987,65045,54454,83902,86216,122503,77389,136142,156230,96898,161675,#VALUE!,74754,2108,123709,145880,163429,54848,115636,109585,52236,138885,78326,77751,158874,44916,122728,225537,65010,140494,77823,67932,156078
2.18_776.52,,[M-H]-,,776.5232,2.18,ESI neg,19880,16173,14607,21775,4776,11603,17531,5434,12380,39164,10348,48414,8740,17147,13647,55305,6630,20213,24639,8526,13577,33376,8593,8778,15859,10285,12945,10188,3429,7667,2895,9250,3876,9029,4861,13599,6920,10223,18148,20079,11356,8039,5999,19457,5700,7949,22190,9940,25757,19246,18782,24155,20687,14076,7390,4013,13992,8744,53331,10276,20561,5542,15798,18179,1947,4565,3208,3994,8450
2.21_842.55,,[M-H]-,,842.5467,2.21,ESI neg,2603,5665,2378,3004,2459,2048,4981,3459,1608,2822,3113,2606,1507,4468,4903,3777,10149,3806,3256,1975,2063,3995,1542,2303,2807,2768,1906,4556,2116,4580,2470,3464,1798,2404,2116,2631,3262,2364,2596,3811,5974,3572,2044,2530,4270,3520,2601,3510,3994,4156,3697,1964,3649,2637,1325,821,2775,1979,2798,3564,3244,4415,4154,4187,1237,1600,1574,2114,2903
2.22_740.57,,[M+H]+,,740.5682,2.22,ESI pos,100899,89726,96455,207065,123655,89530,98780,59228,129371,77656,181947,24309,39124,85918,105635,43024,53716,105055,154418,102053,79780,100908,87163,66222,119704,92220,44093,171491,25400,56195,64387,235659,82112,98793,140057,61845,100110,128525,45448,79854,142248,100427,106283,99659,18758,118397,121416,101577,168940,125786,97836,73961,118245,127136,64944,19975,187624,106817,77166,81765,55491,179835,202560,81124,102797,116268,21534,127657,63523
1.20_594.41,,[M+H]+,,594.4128,1.2,ESI pos,26078,21612,40528,8621,27773,27157,14134,21781,26540,14920,15658,55422,34317,4491,37736,37287,27097,19529,17186,49055,20932,41229,20055,30008,16005,29154,14821,22249,28128,262523,23619,7728,54865,48417,31680,12355,18868,20567,15821,8507,21740,26491,25482,25881,31263,16108,12447,27824,23394,27231,19301,21371,10446,23515,15785,6842,25295,27985,29000,29807,12546,22843,17377,16574,12659,24767,27644,29616,38496
1.80_724.49,,[M+H]+,,724.4933,1.81,ESI pos,63245,14056,19355,10916,10670,27360,8941,15391,19091,208033,14884,148763,13754,14061,28586,148775,24068,111962,142750,27599,73145,104736,33661,192388,44210,21844,35024,13939,12888,48464,32537,11496,16422,14418,10629,29834,15316,47254,20028,65516,37602,24003,9655,24385,35779,13382,90262,18033,100663,18548,152161,127791,36378,39753,29044,17216,40788,164197,282187,31071,73558,22415,74958,61402,36836,23776,16326,19374,44321
0.74_608.36,,[M-H]-,,608.3564,0.74,ESI neg,2649,2860,3641,1519,2443,2598,2361,2640,3155,3039,2789,4139,2214,2548,2344,3339,1463,4171,3018,3451,2882,7336,2874,2427,2645,2246,1975,6887,2944,1534,10649,6044,11537,21720,13294,2809,2976,4646,4046,3631,3207,3611,3102,3614,2282,3101,2652,3211,2956,1851,1383,3429,4603,3440,2683,1656,3797,2183,4098,1883,2061,3957,5561,4045,7453,13843,10363,11580,4788
1.45_632.46,,[M+H]+,,632.4648,1.45,ESI pos,13526,12207,11335,18305,24065,30069,17882,19307,20682,30103,10895,21504,25237,12404,27071,21761,35385,23987,19786,50981,12085,8848,19275,18618,30017,12749,38268,7841,16839,485476,28911,8404,30325,25039,14450,26465,24121,31953,18961,12623,16889,33556,19892,47460,17369,22304,26815,25993,20956,24786,15391,15463,21863,17441,12808,37080,11791,26500,18510,20739,35489,20790,11542,40772,29983,31971,16626,20238,47688
2.03_957.77,,[M+H]+,,957.7707,2.03,ESI pos,8347,4280,4705,5038,20887,88785,5836,10375,4917,74388,6430,#VALUE!,5341,6523,81845,3305,8049,5651,3488,13937,10348,183240,311095,6498,25849,7140,7005,6701,10536,10059,51745,#VALUE!,8491,6408,5349,9266,3034,12027,3259,2333,36746,17019,8204,6424,5037,4523,6402,8664,5715,6154,10898,7732,1943,4871,23632,11587,4387,2153,9583,11373,10467,#VALUE!,5835,7133,7424,5584,7011,5245,12013
2.61_816.61,,[M-H]-,,816.6127,2.61,ESI neg,2920,3737,21161,2730,2360,2971,3628,2785,2524,10782,2709,11655,2386,3106,2932,5945,1791,3333,4902,2501,2803,6005,3313,4049,2858,2247,1970,3240,2319,1513,5998,22307,14710,10006,8538,2959,1925,5916,3046,5364,2747,2671,2611,3996,3298,2370,4415,2267,5629,2414,3163,4669,3278,3804,2272,1741,2342,3837,9895,1843,3287,4649,8813,10268,10979,9365,5168,7586,5759
0.30_381.13,,[M+H]+,,381.1298,0.31,ESI pos,7372,30279,1818,5822,20357,5960,3748,17521,10486,9173,14944,12674,7478,5881,1514,18207,67663,6342,10464,1192,14929,7342,12472,10587,17938,6885,12535,29420,35184,3076,16758,#VALUE!,15116,80933,40711,33134,87532,60135,35730,15299,1997,17260,14955,13596,317932,27075,43957,21485,19279,11719,10815,7075,6073,10765,1984,16112,960,14104,3278,32111,31617,10267,7182,1329,24748,10357,30749,7651,7827
0.49_598.45,,[M+H]+,,598.4519,0.49,ESI pos,6580,3223,5507,#VALUE!,3254,22145,2998,7146,4773,24567,3394,4571,5141,4972,8519,10288,17613,4019,4883,5685,2844,71602,220814,5111,11958,5440,3318,4624,13359,4572,16072,3719,9517,#VALUE!,#VALUE!,9126,5401,#VALUE!,2785,4871,2967,4415,8929,8232,4950,1673,2987,4649,5410,7335,4742,3939,3887,5533,14793,7946,4250,5864,3934,7285,13622,4962,4937,6014,9138,4953,#VALUE!,8083,13651
2.11_800.54,,[M-H]-,,800.5353,2.11,ESI neg,10701,13396,10109,10409,5885,9750,10852,9371,8622,8553,10475,5750,10353,10977,11981,7965,10445,9893,8965,6631,6490,9146,7846,5739,9434,12430,8812,9606,3973,3281,2967,7088,2313,4807,3227,11116,5050,6073,8224,9637,11174,8260,8667,7301,7496,10507,6426,8472,8808,11641,7155,5487,8363,8901,8826,3452,9802,5277,7512,5285,7876,7533,6437,7180,1771,3616,3587,5658,4798
2.09_750.51,,[M-H]-,,750.5076,2.09,ESI neg,43519,49414,33673,44028,8713,27958,42994,25559,26512,75224,22966,79108,33091,63742,36396,99637,7498,59115,79408,19566,31300,59494,32087,34712,37793,24691,30786,9171,6686,9319,8027,14278,6248,10345,6862,35677,14899,23332,33202,61087,33198,22616,16374,31173,37788,22584,28904,24112,62325,15084,32680,41355,53020,39882,25404,8246,40230,35896,87121,20121,52103,22122,24755,43377,8793,5402,6936,15038,9410
2.48_762.55,,[M-H]-,,762.5537,2.49,ESI neg,6571,12890,17561,15245,7067,4135,3253,4985,6044,14962,8138,26156,4807,9995,8960,5047,3381,10055,10321,6228,8773,13858,5900,6542,16898,3954,3924,3437,4071,6132,6094,16902,2499,9633,5339,4667,4719,8602,11522,7127,9901,4675,5235,7231,4620,3027,9297,6093,4248,3766,4608,7002,7295,9755,4325,2294,9416,7048,16635,5552,4587,7468,10312,12924,1065,4228,3676,9471,3733
1.78_912.58,,[M-H]-,,912.5751,1.78,ESI neg,4594,7558,2488,4210,2438,2931,6503,5286,3200,3239,4129,3579,3944,5967,7754,5192,11875,5060,3851,2821,2516,4950,2231,2870,3139,3148,3402,5323,3654,3768,2113,11426,2565,3898,2194,4073,3836,2536,3987,5046,4055,3025,2519,4119,4092,7682,4201,3319,3360,8376,4038,1945,4884,3140,1730,1240,3321,2459,2834,2007,4610,5705,5351,6024,1692,2311,2647,3438,5085
0.20_152.07,,[M-H]-,,152.072,0.2,ESI neg,59315,62503,1780,83080,83195,48099,43353,33267,51518,86333,67966,8168,18125,52211,41602,7277,12335,36843,79606,138338,133335,46123,60223,113505,87568,30621,25766,19268,83753,44399,117582,80743,28445,51289,85307,28597,142689,21649,144164,44931,35351,45303,73573,51725,20713,50093,49921,20932,37738,5256,37023,34902,35634,34979,38178,60110,61706,74457,22505,52091,21754,128305,50378,39571,87033,42492,25104,26774,43067
3.85_827.72,,[M+H]+,,827.7222,3.85,ESI pos,45210,42802,378710,181763,187602,251455,40797,81215,85259,116353,108120,104872,100215,32400,83233,42026,71090,15196,49211,93618,110823,70598,86951,97691,127012,73181,92464,59040,66887,61100,53509,56657,69142,72389,36821,22955,89604,480867,32945,115871,193601,105564,276887,50204,76769,102165,243829,1797807,159720,130929,391510,77754,58849,152756,237226,70739,76229,103848,35708,143610,105175,33880,73611,43009,47401,91681,21935,48496,62704
3.95_884.77,,[M+H]+,,884.7732,3.95,ESI pos,25286,22986,302466,4478,46692,67452,11511,12230,24153,39487,14944,32516,16825,11923,26693,16773,30046,26060,14205,23657,36098,25729,14031,26504,40344,16149,33328,13068,49672,#VALUE!,14308,15746,17449,13766,21953,15444,30632,149021,13865,#VALUE!,49984,46079,88932,#VALUE!,27182,19206,75538,644610,56542,22763,295172,19402,11843,53104,46002,34652,24404,34369,35507,61101,62230,#VALUE!,18210,10700,15800,10087,#VALUE!,16782,#VALUE!
1.81_772.56,,[M+H]+,,772.5609,1.81,ESI pos,10358,12101,19462,#VALUE!,20584,9007,17400,30576,9690,#VALUE!,11848,11012,18895,19354,16849,#VALUE!,#VALUE!,23548,14713,26316,11533,10982,32739,19056,23615,16064,26692,26270,10254,29927,30087,155238,19688,43315,33208,18743,21014,16724,10192,20855,23851,18945,16117,13034,9379,19206,38125,12468,17755,12309,17720,22028,14940,41797,17138,10263,12202,31696,#VALUE!,24976,12905,15828,30522,36016,16847,11077,12219,25297,10284
2.41_790.59,,[M-H]-,,790.5943,2.41,ESI neg,8756,8089,10246,9557,6427,7571,8460,5598,8076,16921,9895,12919,4978,6800,5214,9083,3237,7400,10055,6226,6030,11578,7019,6666,8065,4458,5322,5686,6161,3101,7937,20726,8188,10607,9032,6499,5496,9102,9829,7747,7106,4878,5828,7844,5048,6560,7889,4855,9071,5511,7630,7700,8240,8465,5051,3451,8985,8343,14607,4311,5073,12761,11277,11612,8520,8571,5708,8849,6544
2.42_726.59,,[M-H]-,,726.5891,2.42,ESI neg,7254,7917,3399,14161,7589,11653,10393,6512,9269,12038,13622,6690,4871,13097,5330,3545,1639,11232,12462,12539,10668,11037,10059,7175,14974,4655,9485,3117,6392,3774,3016,11903,1734,8388,5527,4441,11021,6906,11083,6949,12517,7622,12844,9803,3202,12654,9911,6249,5522,1617,6925,11862,10285,12203,4446,4306,20259,7807,17033,10614,3868,8887,8853,7922,3522,1828,4100,8490,3306
2.07_864.64,,[M-H]-,,864.6374,2.07,ESI neg,4634,3302,2220,5424,2039,4932,6000,4388,3397,4618,2489,7142,5936,7213,3577,5066,1228,3115,2089,1851,1508,2579,2349,2544,4226,1867,2078,4422,1243,2201,953,9789,1223,3294,1407,3830,1998,1988,4465,2953,5782,3373,2283,6119,3214,4031,3998,4202,3872,2133,2153,2914,3733,3950,1625,834,2120,2150,3452,2698,2729,1533,2944,4326,935,1557,1588,4815,2512
1.83_728.56,,[M+H]+,,728.5642,1.83,ESI pos,55446,66634,82286,39689,33449,48490,57394,47616,36953,72068,56858,60045,73375,36784,49915,73327,59852,44584,63543,71612,43523,54031,54424,42639,66133,47938,23595,55287,#VALUE!,#VALUE!,21855,244595,20808,63845,30360,37416,39659,59423,54928,44798,38115,50655,20908,68664,39427,37607,48510,41913,83441,43334,56738,63895,56420,39091,20115,19092,30300,85662,33136,17617,54129,49279,62070,30981,65295,76461,32451,47818,39315
4.30_1004.96,,[M+H]+,,1004.9599,4.3,ESI pos,52643,57069,869221,129423,107158,119192,60660,65618,51416,76127,81805,97807,60356,40794,84937,30553,109025,60094,19088,30992,129701,69970,53715,59140,73924,31363,77864,63664,71121,31257,39201,37385,88270,47943,55856,36363,24269,430766,50662,46513,131179,52100,160440,31245,65132,64186,189557,#VALUE!,143260,97290,1137509,54413,46520,223000,210617,20195,55869,94272,25016,36274,90621,64508,38473,51541,35503,76641,59494,24310,57972
1.93_711.50,,[M-H]-,,711.4971,1.93,ESI neg,2960,1613,6786,11839,14230,5077,6386,6097,3636,6589,6692,4873,10157,5246,1425,1986,1301,609,1413,1202,1792,2383,2974,1225,8977,940,1167,1124,583,1740,833,397,1557,13331,872,2182,970,24929,5223,5845,1126,2229,7385,9653,3119,2782,3248,11350,8845,5111,1263,3823,2562,771,1217,631,1522,2829,1052,988,714,570,749,837,297,762,825,3985,594
1.27_340.39,,[M+H]+,,340.3946,1.27,ESI pos,321282,194459,163611,200012,384285,180888,163776,356122,292008,190213,215466,164501,248700,228029,196251,210816,409004,279310,210098,294515,329941,198364,322646,279054,286699,319924,350683,370727,412142,180225,336540,271063,335444,220371,270527,264368,286495,248938,165200,222412,226011,248217,395801,285444,274250,226633,264883,273313,248419,256293,327201,237274,225497,205920,303613,458092,259946,415319,154081,280678,292081,319203,446221,205536,277839,264237,5602488,187260,341006
2.38_675.48,,[M-H]-,,675.4755,2.38,ESI neg,7101,15731,12671,23910,12915,11016,20879,8347,11711,16446,14376,8355,9941,12670,12809,9188,4427,12892,15299,4399,5291,10690,8309,4956,19266,4565,11966,9463,3642,4523,2006,10478,1205,8217,4870,8259,7021,13649,12825,7249,18848,7278,10785,11218,3401,12586,7762,13917,10214,6885,5089,5849,11509,18641,5367,2298,13819,6634,22260,9810,4899,5326,8879,6381,2071,1405,1062,5416,2065
2.33_658.54,,[M+H]+,,658.5375,2.33,ESI pos,100899,117204,199648,163737,66595,166598,173681,86368,155766,218946,74601,185123,151223,145532,170568,177894,43514,159121,128798,94535,42260,87353,98006,104408,179194,41818,115248,207009,27094,184797,31655,208611,34804,117543,77879,150646,108323,139769,126922,95221,139509,184397,83777,153667,108032,160713,130307,269861,171150,129664,23793,118600,95592,273818,102828,21078,82741,164940,235130,88307,96428,24811,149531,136791,22558,19093,32451,130927,53149
0.62_450.36,,[M+H]+,,450.3605,0.62,ESI pos,67997,160957,17858,61185,7946,30746,132830,90834,17717,63791,21136,96821,71305,75813,135988,78939,10121,36484,35196,28883,22354,115780,19700,13142,63718,26179,58693,93285,6303,13966,10388,74818,26966,28540,14937,83958,16278,24268,46870,58176,108184,41905,28023,55567,38992,61398,33146,50013,17755,3204,83027,48359,113447,93458,36170,14788,30025,38674,83168,23340,27746,23527,21160,35317,11803,9727,11118,33997,33764
3.99_871.71,,[M+H]+,,871.7087,3.99,ESI pos,219773,204605,#VALUE!,985391,782495,1257479,191456,571252,442206,456923,518810,642891,400257,192207,453208,205080,362222,282638,156765,307077,499058,275676,291537,222250,645691,204840,338591,245744,283166,192694,44003,382541,233831,409590,131651,172970,225452,2089995,214736,392960,650987,352176,1362654,150860,381848,522533,1365952,4032774,1539358,893232,1449569,231876,259628,509628,465341,194449,236090,699843,167042,485611,351014,148437,216538,79655,157813,215424,62099,233411,182653
2.34_684.56,,[M+H]+,,684.5591,2.34,ESI pos,97731,115302,243010,143809,110942,146349,150980,32637,123297,148037,82281,124766,101416,97841,149681,128011,38334,168226,82695,71336,68168,137054,136202,76809,154674,115679,158677,110441,33585,139325,30283,91482,17169,40585,51896,130710,55568,167097,91547,40956,110466,90874,133144,129968,44290,103156,50786,257323,124133,126376,103992,145515,138529,283501,160195,51978,160889,62279,258986,60804,37496,41922,50977,32240,20559,32422,#VALUE!,42511,24299
2.37_572.53,,[M-H]-,,572.5319,2.37,ESI neg,6399,9791,6008,10166,9563,8813,10883,7153,6915,16625,10460,13469,8557,10601,10631,5894,6786,11219,9947,6878,6569,12312,7592,5845,10055,3818,6045,3573,4190,6332,4244,15934,2660,9783,13378,6544,7694,19848,7886,8040,7119,5379,7118,7972,4683,7918,10625,6603,6958,8924,5093,6085,11128,7969,3663,1777,10884,6114,10068,5002,6702,4975,9407,6275,4749,5487,2768,12963,2981
2.26_764.66,,[M-H]-,,764.6627,2.26,ESI neg,11112,8716,804,14660,853,9735,16246,8987,7300,13726,10046,6851,11318,16165,14780,4582,959,11748,12616,2391,1516,17594,8331,7112,11376,9286,11449,8436,1374,943,1097,15632,1415,6083,998,11943,3399,2411,9565,10233,14523,6284,1751,9784,4694,10082,6797,7916,12996,1011,7847,11866,10900,14331,4455,1108,9201,5063,9463,7809,11605,1436,10183,11135,882,910,1541,6984,675
2.00_740.60,,[M+H]+,,740.6,2,ESI pos,46550,66687,187350,164353,40033,45781,67138,38546,68916,227117,51440,114377,83323,68008,#VALUE!,108120,30125,116107,52699,50247,79622,54784,81282,45122,37687,35783,33697,64468,30763,39736,25775,146689,24354,41594,27025,38399,#VALUE!,135357,43789,47954,50440,44393,38404,54507,#VALUE!,72984,92823,60580,44959,49910,59733,237566,#VALUE!,55509,35900,55068,85963,57306,189638,45789,50401,75117,82011,50283,#VALUE!,#VALUE!,30548,39982,59701
1.78_777.54,,[M+H]+,,777.5425,1.78,ESI pos,44783,152608,137732,188256,58422,84857,155049,60671,67397,144663,67575,147984,123582,113132,114974,102322,59613,137583,107617,33651,33650,137305,59385,74546,128039,61452,104556,64736,12606,39486,18522,64723,35644,54410,33833,51596,54606,88245,84200,97074,133233,84773,28313,101842,31784,87110,93890,52056,115065,26810,82279,142160,138529,87624,49790,52861,43667,92565,193118,65115,98508,68443,61749,69025,23796,16301,18930,35354,37313
2.52_716.56,,[M+H]+,,716.5622,2.52,ESI pos,41188,51045,108539,75851,34736,40363,48988,23499,32035,125631,67813,125285,42796,37265,26251,67154,29647,36923,84026,24390,63666,95323,49393,62572,51095,24564,36056,61252,116465,19452,146905,374524,241016,199959,349448,30045,75619,94081,37626,85343,38001,12925,51472,48894,49500,20321,72267,35784,35586,48139,68968,51496,65104,44624,49610,40391,65535,92639,76208,47796,59148,90260,128307,124623,230247,194620,71513,147895,30124
2.33_679.47,,[M+H]+,,679.4694,2.33,ESI pos,125515,158368,131904,174877,163991,199986,177161,134052,157936,228857,100559,187616,219324,169912,208115,216490,63120,172936,163170,76930,116668,104861,122312,139819,215553,105905,211767,221954,51835,223784,82420,133551,67929,107634,71557,195573,124306,251642,154415,169930,146870,179098,158117,160090,129830,197143,163027,353616,236074,209418,110398,144567,128569,305392,137735,59814,144300,178598,225749,169923,105175,52188,150942,116021,36645,51334,40564,143884,92919
2.19_961.81,,[M+H]+,,961.808,2.19,ESI pos,55141,12418,4545,70813,221657,727954,33944,#VALUE!,23936,683882,15956,27997,32181,23792,671924,5674,69814,9231,19405,74179,30095,1486506,2166826,72793,405135,27624,96445,21780,111479,14714,316939,11351,39470,16376,90315,92732,23751,59423,5925,38418,245411,90231,4356,18959,37429,30606,48154,26627,27585,16777,14309,389937,45306,15336,150093,10042,28449,24644,12155,83326,54989,51760,37832,34408,28745,21074,17327,15857,43684
1.29_577.34,,[M-H]-,,577.3448,1.29,ESI neg,6894,5748,20407,4488,2530,7245,4064,2630,3601,9403,3560,9542,5662,4859,6277,9302,579,4965,3343,1701,1194,3499,3326,1765,5378,4101,4452,3045,682,4880,1818,10398,1270,2944,1959,6587,6680,23757,3042,3770,2013,3990,8770,7644,3218,6150,3429,37707,5983,2512,2310,4690,3196,17921,4153,1131,6152,4704,37547,1666,1699,3992,6581,7621,954,1313,1497,10102,3258
2.19_548.46,,[M-H]-,,548.4639,2.19,ESI neg,1854,1603,1457,2430,3727,2231,1962,1754,2231,2936,3267,4123,1801,2134,2355,1571,2640,2666,2586,2025,1390,2469,1899,1516,2823,1260,1860,5353,5495,11134,9829,21367,4017,10470,15398,1291,4636,5509,1919,2206,7229,2365,3851,1569,1071,1908,2250,2805,2079,3644,1867,1189,1872,2410,1911,563,2696,1515,3903,2435,2676,4494,6971,5558,2942,4073,5022,10231,3069
0.27_302.24,,[M+H]+,,302.2414,0.27,ESI pos,9444,9881,22777,13939,3860,12800,19167,20956,42304,54038,8097,10960,22567,18285,340758,178268,24148,97080,9322,19530,#VALUE!,2259,123588,31906,48739,88226,14378,16218,15428,39154,18424,15311,#VALUE!,12935,27928,4984,12283,8113,8533,15093,12610,30586,12777,41909,27269,10037,8749,108128,17907,101337,14892,34647,79498,14013,16687,15781,119073,16256,42870,12934,8532,35676,20006,15106,20084,#VALUE!,17528,33873,12559
1.96_822.56,,[M-H]-,,822.5634,1.96,ESI neg,11289,10615,9172,12319,5612,8276,11819,8754,7953,8844,8147,5733,8379,10506,10442,8007,5937,12119,7509,5552,5131,10059,6918,6119,10608,8805,6481,8422,2991,7589,4794,9715,3155,5698,2720,9653,5360,5212,8037,7847,9782,9245,5493,7538,5544,6511,5356,6855,9754,6306,5813,9294,13029,9098,9528,3604,8175,5055,10061,7292,5811,6333,7056,8292,2592,5430,2862,6964,4608
2.36_830.53,,[M-H]-,,830.532,2.36,ESI neg,3850,5428,9784,3908,4313,3895,3779,2660,3348,5983,3667,5001,3281,4151,4506,5145,3024,4502,5284,3859,4247,5870,3818,3327,4274,3061,3693,4860,3006,3313,2358,6891,2309,5355,4683,2598,3612,5239,4535,3663,3846,2295,3577,3713,3098,4438,4448,3929,3514,3168,4069,2394,3913,4161,2039,1032,3871,4506,5208,3638,3592,4388,4668,4212,2503,3208,2147,4096,3164
2.28_688.53,,[M+H]+,,688.5278,2.28,ESI pos,22057,91681,122708,93988,46163,35555,23022,39302,34205,155524,28161,118221,24770,45018,30794,44333,45666,46656,58850,65468,89022,54282,49038,46217,58161,17084,27651,45436,92664,52704,158764,218609,88083,106091,301928,51666,78801,131585,62098,57558,37488,24083,35500,51077,51064,41386,31154,23457,59819,29002,106072,25018,12693,45887,20656,21520,57514,72078,105763,26239,61513,116268,141644,111475,211782,97805,21234,107173,34583
3.84_864.81,,[M+H]+,,864.8056,3.84,ESI pos,80305,58602,452068,159651,177991,217052,49309,87605,94299,109236,108954,149698,86461,27909,117498,76133,125602,102543,65192,55932,119354,92185,55487,61111,126529,48448,125865,88460,74413,77310,64878,30285,115983,77551,81561,47735,77469,540504,57476,107844,148011,110622,236159,56191,85453,111396,279108,1521395,356930,195086,508148,59811,65651,151132,208091,69084,84935,159001,57295,146063,97862,66903,72457,34338,48734,86278,85335,71572,67255
